year,official_name_normalized,evidence_event_year,evidence_event_type,evidence_list_type,evidence_document_number,evidence_document_date,evidence_source_url,name_level_qualification,annual_timing_rule,coverage_status
2022,仙桃市茂盛水产品有限公司,2020,monitor_pass,第九次监测合格名单,农产发〔2020〕6号,2020-11-20,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,1,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射
2022,仙芝科技（福建）股份有限公司,2020,monitor_pass,第九次监测合格名单,农产发〔2020〕6号,2020-11-20,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,1,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射
2022,仲景宛西制药股份有限公司,2020,monitor_pass,第九次监测合格名单,农产发〔2020〕6号,2020-11-20,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,1,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射
2022,仲景食品股份有限公司,2019,recognition,第六批新认定名单,农产发〔2019〕3号,2019-11-26,https://www.moa.gov.cn/nybgb/2019/201912/202004/P020200410023357640054.pdf,1,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射
2022,仲衍种业股份有限公司,2020,monitor_pass,第九次监测合格名单,农产发〔2020〕6号,2020-11-20,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,1,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射
2022,企美实业集团有限公司,2020,monitor_pass,第九次监测合格名单,农产发〔2020〕6号,2020-11-20,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,1,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射
2022,伊春市忠芝大山王酒业有限公司,2020,monitor_pass,第九次监测合格名单,农产发〔2020〕6号,2020-11-20,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,1,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射
2022,伊犁冠通生物集团有限公司,2020,monitor_pass,第九次监测合格名单,农产发〔2020〕6号,2020-11-20,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,1,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射
2022,伊犁康寿食品科技有限公司,2021,recognition,第七批新认定名单,农产发〔2021〕4号,2021-12-22,https://xccys.moa.gov.cn/gzdt/202201/t20220113_6386872.htm,1,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射
2022,伊犁福润德农牧业发展有限公司,2019,recognition,第六批新认定名单,农产发〔2019〕3号,2019-11-26,https://www.moa.gov.cn/nybgb/2019/201912/202004/P020200410023357640054.pdf,1,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射
2022,伟鸿食品股份有限公司,2020,monitor_pass,第九次监测合格名单,农产发〔2020〕6号,2020-11-20,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,1,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射
2022,伽力森主食企业（无锡）股份有限公司,2019,recognition,第六批新认定名单,农产发〔2019〕3号,2019-11-26,https://www.moa.gov.cn/nybgb/2019/201912/202004/P020200410023357640054.pdf,1,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射
2022,佐丹力健康产业集团（吉林）有限公司,2021,recognition,第七批新认定名单,农产发〔2021〕4号,2021-12-22,https://xccys.moa.gov.cn/gzdt/202201/t20220113_6386872.htm,1,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射
2022,佛山市中南农业科技有限公司,2020,monitor_pass,第九次监测合格名单,农产发〔2020〕6号,2020-11-20,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,1,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射
2022,佛山市海天调味食品股份有限公司,2021,recognition,第七批新认定名单,农产发〔2021〕4号,2021-12-22,https://xccys.moa.gov.cn/gzdt/202201/t20220113_6386872.htm,1,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射
2022,佩蒂动物营养科技股份有限公司,2019,recognition,第六批新认定名单,农产发〔2019〕3号,2019-11-26,https://www.moa.gov.cn/nybgb/2019/201912/202004/P020200410023357640054.pdf,1,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射
2022,佳和农牧股份有限公司,2021,recognition,第七批新认定名单,农产发〔2021〕4号,2021-12-22,https://xccys.moa.gov.cn/gzdt/202201/t20220113_6386872.htm,1,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射
2022,佳木斯市吉庆豆业有限公司,2020,monitor_pass,第九次监测合格名单,农产发〔2020〕6号,2020-11-20,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,1,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射
2022,依安东方瑞雪糖业有限责任公司,2021,recognition,第七批新认定名单,农产发〔2021〕4号,2021-12-22,https://xccys.moa.gov.cn/gzdt/202201/t20220113_6386872.htm,1,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射
2022,侨益物流股份有限公司,2021,recognition,第七批新认定名单,农产发〔2021〕4号,2021-12-22,https://xccys.moa.gov.cn/gzdt/202201/t20220113_6386872.htm,1,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射
2022,保龄宝生物股份有限公司,2020,monitor_pass,第九次监测合格名单,农产发〔2020〕6号,2020-11-20,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,1,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射
2022,信华食品（漳州）有限公司,2020,monitor_pass,第九次监测合格名单,农产发〔2020〕6号,2020-11-20,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,1,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射
2022,信阳市文新茶叶有限责任公司,2020,monitor_pass,第九次监测合格名单,农产发〔2020〕6号,2020-11-20,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,1,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射
2022,修正药业集团股份有限公司,2020,monitor_pass,第九次监测合格名单,农产发〔2020〕6号,2020-11-20,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,1,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射
2022,元盛食品制造（上海）有限公司,2020,monitor_pass,第九次监测合格名单,农产发〔2020〕6号,2020-11-20,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,1,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射
2022,元谋县果然好农业科技有限公司,2021,recognition,第七批新认定名单,农产发〔2021〕4号,2021-12-22,https://xccys.moa.gov.cn/gzdt/202201/t20220113_6386872.htm,1,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射
2022,元谋县蔬菜有限责任公司,2021,recognition,第七批新认定名单,农产发〔2021〕4号,2021-12-22,https://xccys.moa.gov.cn/gzdt/202201/t20220113_6386872.htm,1,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射
2022,光明乳业股份有限公司,2020,monitor_pass,第九次监测合格名单,农产发〔2020〕6号,2020-11-20,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,1,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射
2022,光明米业（集团）有限公司,2020,monitor_pass,第九次监测合格名单,农产发〔2020〕6号,2020-11-20,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,1,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射
2022,克拉玛依绿成农业开发有限责任公司,2021,recognition,第七批新认定名单,农产发〔2021〕4号,2021-12-22,https://xccys.moa.gov.cn/gzdt/202201/t20220113_6386872.htm,1,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射
2022,克明面业股份有限公司,2020,monitor_pass,第九次监测合格名单,农产发〔2020〕6号,2020-11-20,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,1,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射
2022,全南现代牧业有限公司,2021,recognition,第七批新认定名单,农产发〔2021〕4号,2021-12-22,https://xccys.moa.gov.cn/gzdt/202201/t20220113_6386872.htm,1,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射
2022,全椒县华丰粮油储运有限公司,2021,recognition,第七批新认定名单,农产发〔2021〕4号,2021-12-22,https://xccys.moa.gov.cn/gzdt/202201/t20220113_6386872.htm,1,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射
2022,六妙白茶股份有限公司,2021,recognition,第七批新认定名单,农产发〔2021〕4号,2021-12-22,https://xccys.moa.gov.cn/gzdt/202201/t20220113_6386872.htm,1,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射
2022,六安市海洋羽毛有限公司,2019,recognition,第六批新认定名单,农产发〔2019〕3号,2019-11-26,https://www.moa.gov.cn/nybgb/2019/201912/202004/P020200410023357640054.pdf,1,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射
2022,六安龙翔美食王禽业有限公司,2021,recognition,第七批新认定名单,农产发〔2021〕4号,2021-12-22,https://xccys.moa.gov.cn/gzdt/202201/t20220113_6386872.htm,1,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射
2022,六盘水市农业投资开发有限责任公司,2019,recognition,第六批新认定名单,农产发〔2019〕3号,2019-11-26,https://www.moa.gov.cn/nybgb/2019/201912/202004/P020200410023357640054.pdf,1,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射
2022,兰州庄园牧场股份有限公司,2020,monitor_pass,第九次监测合格名单,农产发〔2020〕6号,2020-11-20,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,1,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射
2022,兰州正大有限公司,2020,monitor_pass,第九次监测合格名单,农产发〔2020〕6号,2020-11-20,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,1,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射
2022,兰州鑫源现代农业科技开发有限公司,2021,recognition,第七批新认定名单,农产发〔2021〕4号,2021-12-22,https://xccys.moa.gov.cn/gzdt/202201/t20220113_6386872.htm,1,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射
2022,兰州高原蔬菜物流股份有限公司,2019,recognition,第六批新认定名单,农产发〔2019〕3号,2019-11-26,https://www.moa.gov.cn/nybgb/2019/201912/202004/P020200410023357640054.pdf,1,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射
2022,内蒙古东方万旗肉牛产业有限公司,2020,monitor_pass,第九次监测合格名单,农产发〔2020〕6号,2020-11-20,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,1,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射
2022,内蒙古中加农业生物科技有限公司,2019,recognition,第六批新认定名单,农产发〔2019〕3号,2019-11-26,https://www.moa.gov.cn/nybgb/2019/201912/202004/P020200410023357640054.pdf,1,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射
2022,内蒙古伊利实业集团股份有限公司,2020,monitor_pass,第九次监测合格名单,农产发〔2020〕6号,2020-11-20,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,1,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射
2022,内蒙古伊赫塔拉牧业股份有限公司,2019,recognition,第六批新认定名单,农产发〔2019〕3号,2019-11-26,https://www.moa.gov.cn/nybgb/2019/201912/202004/P020200410023357640054.pdf,1,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射
2022,内蒙古兆丰河套面业有限公司,2020,monitor_pass,第九次监测合格名单,农产发〔2020〕6号,2020-11-20,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,1,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射
2022,内蒙古塞飞亚农业科技发展股份有限公司,2020,monitor_pass,第九次监测合格名单,农产发〔2020〕6号,2020-11-20,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,1,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射
2022,内蒙古奈曼牧原农牧有限公司,2021,recognition,第七批新认定名单,农产发〔2021〕4号,2021-12-22,https://xccys.moa.gov.cn/gzdt/202201/t20220113_6386872.htm,1,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射
2022,内蒙古安达牧业有限公司,2021,recognition,第七批新认定名单,农产发〔2021〕4号,2021-12-22,https://xccys.moa.gov.cn/gzdt/202201/t20220113_6386872.htm,1,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射
2022,内蒙古富川饲料科技股份有限公司,2020,monitor_pass,第九次监测合格名单,农产发〔2020〕6号,2020-11-20,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,1,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射
2022,内蒙古小尾羊牧业科技股份有限公司,2020,monitor_pass,第九次监测合格名单,农产发〔2020〕6号,2020-11-20,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,1,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射
2022,内蒙古恒丰集团银粮面业有限责任公司,2020,monitor_pass,第九次监测合格名单,农产发〔2020〕6号,2020-11-20,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,1,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射
2022,内蒙古旭一牧业有限公司,2020,replacement,2020年递补名单（128家）,农产发〔2020〕8号,2020-11-25,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,1,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射
2022,内蒙古李牛牛食品科技股份有限公司,2021,recognition,第七批新认定名单,农产发〔2021〕4号,2021-12-22,https://xccys.moa.gov.cn/gzdt/202201/t20220113_6386872.htm,1,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射
2022,内蒙古正大有限公司,2019,recognition,第六批新认定名单,农产发〔2019〕3号,2019-11-26,https://www.moa.gov.cn/nybgb/2019/201912/202004/P020200410023357640054.pdf,1,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射
2022,内蒙古正大食品有限公司,2021,recognition,第七批新认定名单,农产发〔2021〕4号,2021-12-22,https://xccys.moa.gov.cn/gzdt/202201/t20220113_6386872.htm,1,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射
2022,内蒙古正隆谷物食品有限公司,2020,monitor_pass,第九次监测合格名单,农产发〔2020〕6号,2020-11-20,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,1,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射
2022,内蒙古民丰种业有限公司,2020,monitor_pass,第九次监测合格名单,农产发〔2020〕6号,2020-11-20,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,1,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射
2022,内蒙古汉森酒业集团有限公司,2020,monitor_pass,第九次监测合格名单,农产发〔2020〕6号,2020-11-20,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,1,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射
2022,内蒙古燕谷坊生态农业科技（集团）股份有限公司,2021,recognition,第七批新认定名单,农产发〔2021〕4号,2021-12-22,https://xccys.moa.gov.cn/gzdt/202201/t20220113_6386872.htm,1,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射
2022,内蒙古玉王生物科技有限公司,2021,recognition,第七批新认定名单,农产发〔2021〕4号,2021-12-22,https://xccys.moa.gov.cn/gzdt/202201/t20220113_6386872.htm,1,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射
2022,内蒙古田丰农牧有限责任公司,2019,recognition,第六批新认定名单,农产发〔2019〕3号,2019-11-26,https://www.moa.gov.cn/nybgb/2019/201912/202004/P020200410023357640054.pdf,1,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射
2022,内蒙古科尔沁牛业股份有限公司,2020,monitor_pass,第九次监测合格名单,农产发〔2020〕6号,2020-11-20,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,1,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射
2022,内蒙古科沁万佳食品有限公司,2020,monitor_pass,第九次监测合格名单,农产发〔2020〕6号,2020-11-20,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,1,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射
2022,内蒙古草原万旗畜牧饲料有限公司,2020,monitor_pass,第九次监测合格名单,农产发〔2020〕6号,2020-11-20,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,1,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射
2022,内蒙古草原兴发食品有限公司,2020,monitor_pass,第九次监测合格名单,农产发〔2020〕6号,2020-11-20,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,1,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射
2022,内蒙古蒙佳粮油工业集团有限公司,2020,monitor_pass,第九次监测合格名单,农产发〔2020〕6号,2020-11-20,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,1,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射
2022,内蒙古蒙清农业科技开发有限责任公司,2021,recognition,第七批新认定名单,农产发〔2021〕4号,2021-12-22,https://xccys.moa.gov.cn/gzdt/202201/t20220113_6386872.htm,1,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射
2022,内蒙古蒙牛乳业（集团）股份有限公司,2020,monitor_pass,第九次监测合格名单,农产发〔2020〕6号,2020-11-20,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,1,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射
2022,内蒙古蒙都羊业食品股份有限公司,2020,monitor_pass,第九次监测合格名单,农产发〔2020〕6号,2020-11-20,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,1,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射
2022,内蒙古赛诺种羊科技有限公司,2021,recognition,第七批新认定名单,农产发〔2021〕4号,2021-12-22,https://xccys.moa.gov.cn/gzdt/202201/t20220113_6386872.htm,1,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射
2022,内蒙古通辽岳泰股份有限公司,2020,monitor_pass,第九次监测合格名单,农产发〔2020〕6号,2020-11-20,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,1,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射
2022,内蒙古鄂尔多斯资源股份有限公司,2020,monitor_pass,第九次监测合格名单,农产发〔2020〕6号,2020-11-20,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,1,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射
2022,内蒙古金沙苑生态集团有限公司,2020,monitor_pass,第九次监测合格名单,农产发〔2020〕6号,2020-11-20,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,1,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射
2022,内蒙古金沟农业发展有限公司,2019,recognition,第六批新认定名单,农产发〔2019〕3号,2019-11-26,https://www.moa.gov.cn/nybgb/2019/201912/202004/P020200410023357640054.pdf,1,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射
2022,内蒙古阴山优麦食品有限公司,2021,recognition,第七批新认定名单,农产发〔2021〕4号,2021-12-22,https://xccys.moa.gov.cn/gzdt/202201/t20220113_6386872.htm,1,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射
2022,内蒙古食全食美股份有限公司,2020,monitor_pass,第九次监测合格名单,农产发〔2020〕6号,2020-11-20,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,1,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射
2022,内蒙古高原杏仁露有限公司,2020,replacement,2020年递补名单（128家）,农产发〔2020〕8号,2020-11-25,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,1,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射
2022,内蒙古鹿王羊绒有限公司,2020,monitor_pass,第九次监测合格名单,农产发〔2020〕6号,2020-11-20,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,1,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射
2022,农夫山泉股份有限公司,2020,monitor_pass,第九次监测合格名单,农产发〔2020〕6号,2020-11-20,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,1,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射
2022,凌云县宏鑫茶业有限公司,2021,recognition,第七批新认定名单,农产发〔2021〕4号,2021-12-22,https://xccys.moa.gov.cn/gzdt/202201/t20220113_6386872.htm,1,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射
2022,凤台县国武粮油工贸有限公司,2021,recognition,第七批新认定名单,农产发〔2021〕4号,2021-12-22,https://xccys.moa.gov.cn/gzdt/202201/t20220113_6386872.htm,1,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射
2022,凯欣粮油有限公司,2021,recognition,第七批新认定名单,农产发〔2021〕4号,2021-12-22,https://xccys.moa.gov.cn/gzdt/202201/t20220113_6386872.htm,1,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射
2022,加加食品集团股份有限公司,2020,monitor_pass,第九次监测合格名单,农产发〔2020〕6号,2020-11-20,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,1,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射
2022,劲仔食品集团股份有限公司,2021,recognition,第七批新认定名单,农产发〔2021〕4号,2021-12-22,https://xccys.moa.gov.cn/gzdt/202201/t20220113_6386872.htm,1,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射
2022,劲牌有限公司,2020,monitor_pass,第九次监测合格名单,农产发〔2020〕6号,2020-11-20,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,1,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射
2022,勐海茶业有限责任公司,2020,monitor_pass,第九次监测合格名单,农产发〔2020〕6号,2020-11-20,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf,1,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射
2022,勐海陈升茶业有限公司,2021,recognition,第七批新认定名单,农产发〔2021〕4号,2021-12-22,https://xccys.moa.gov.cn/gzdt/202201/t20220113_6386872.htm,1,基准按年末已生效的正式文件；年末新认定另做下一完整年度起算稳健性,官方事件集合可构建；尚未完成上市法人历史名称映射
