stock_code,short_name,listed_legal_full_name,official_list_name,list_year,event_type,candidate_basis,review_status,leading_firm_direct_match,exchange_source_url,moa_source_url
300761,立华股份,江苏立华食品集团股份有限公司,江苏省食品集团有限公司,2014,monitor_pass,剔除常见公司后缀后的名称相似度=0.727，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://www.szse.cn/api/report/index/companyGeneralization?secCode=300761,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf
300761,立华股份,江苏立华食品集团股份有限公司,江苏荷仙食品集团有限公司,2014,monitor_pass,剔除常见公司后缀后的名称相似度=0.667，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://www.szse.cn/api/report/index/companyGeneralization?secCode=300761,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf
300761,立华股份,江苏立华食品集团股份有限公司,江苏省食品集团有限公司,2018,monitor_pass,剔除常见公司后缀后的名称相似度=0.727，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://www.szse.cn/api/report/index/companyGeneralization?secCode=300761,https://xccys.moa.gov.cn/gzdt/201812/t20181205_6314544.htm
300761,立华股份,江苏立华食品集团股份有限公司,江苏省食品集团有限公司,2020,monitor_pass,剔除常见公司后缀后的名称相似度=0.727，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://www.szse.cn/api/report/index/companyGeneralization?secCode=300761,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf
300761,立华股份,江苏立华食品集团股份有限公司,江苏华石食品（集团）股份有限公司,2023,monitor_pass,剔除常见公司后缀后的名称相似度=0.833，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://www.szse.cn/api/report/index/companyGeneralization?secCode=300761,https://www.moa.gov.cn/nybgb/2023/202306/202307/P020230719348171286633.pdf
300761,立华股份,江苏立华食品集团股份有限公司,江苏省食品集团有限公司,2023,monitor_pass,剔除常见公司后缀后的名称相似度=0.727，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://www.szse.cn/api/report/index/companyGeneralization?secCode=300761,https://www.moa.gov.cn/nybgb/2023/202306/202307/P020230719348171286633.pdf
300970,华绿生物,江苏华绿生物科技集团股份有限公司,江苏红豆杉生物科技股份有限公司,2014,monitor_pass,剔除常见公司后缀后的名称相似度=0.706，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://www.szse.cn/api/report/index/companyGeneralization?secCode=300970,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf
300970,华绿生物,江苏华绿生物科技集团股份有限公司,江苏华绿生物科技股份有限公司,2019,recognition,证券简称核心词出现在官方名单名称中，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://www.szse.cn/api/report/index/companyGeneralization?secCode=300970,https://www.moa.gov.cn/nybgb/2019/201912/202004/P020200410023357640054.pdf
300970,华绿生物,江苏华绿生物科技集团股份有限公司,江苏安惠生物科技有限公司,2019,recognition,剔除常见公司后缀后的名称相似度=0.750，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://www.szse.cn/api/report/index/companyGeneralization?secCode=300970,https://www.moa.gov.cn/nybgb/2019/201912/202004/P020200410023357640054.pdf
300970,华绿生物,江苏华绿生物科技集团股份有限公司,江苏江南生物科技有限公司,2019,recognition,剔除常见公司后缀后的名称相似度=0.750，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://www.szse.cn/api/report/index/companyGeneralization?secCode=300970,https://www.moa.gov.cn/nybgb/2019/201912/202004/P020200410023357640054.pdf
300970,华绿生物,江苏华绿生物科技集团股份有限公司,江苏农爱田生物科技有限公司,2023,replacement,剔除常见公司后缀后的名称相似度=0.706，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://www.szse.cn/api/report/index/companyGeneralization?secCode=300970,https://www.moa.gov.cn/nybgb/2023/202306/202307/P020230719348171286633.pdf
300970,华绿生物,江苏华绿生物科技集团股份有限公司,江苏华绿生物科技股份有限公司,2023,monitor_pass,证券简称核心词出现在官方名单名称中，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://www.szse.cn/api/report/index/companyGeneralization?secCode=300970,https://www.moa.gov.cn/nybgb/2023/202306/202307/P020230719348171286633.pdf
300970,华绿生物,江苏华绿生物科技集团股份有限公司,江苏安惠生物科技有限公司,2023,monitor_pass,剔除常见公司后缀后的名称相似度=0.750，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://www.szse.cn/api/report/index/companyGeneralization?secCode=300970,https://www.moa.gov.cn/nybgb/2023/202306/202307/P020230719348171286633.pdf
300970,华绿生物,江苏华绿生物科技集团股份有限公司,江苏江南生物科技有限公司,2023,monitor_pass,剔除常见公司后缀后的名称相似度=0.750，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://www.szse.cn/api/report/index/companyGeneralization?secCode=300970,https://www.moa.gov.cn/nybgb/2023/202306/202307/P020230719348171286633.pdf
300972,万辰集团,福建万辰食品集团股份有限公司,森美（福建）食品有限公司,2014,monitor_pass,剔除常见公司后缀后的名称相似度=0.667，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://www.szse.cn/api/report/index/companyGeneralization?secCode=300972,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf
300972,万辰集团,福建万辰食品集团股份有限公司,福建三和食品集团有限公司,2014,monitor_pass,剔除常见公司后缀后的名称相似度=0.667，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://www.szse.cn/api/report/index/companyGeneralization?secCode=300972,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf
300972,万辰集团,福建万辰食品集团股份有限公司,福建东方食品集团有限公司,2014,monitor_pass,剔除常见公司后缀后的名称相似度=0.667，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://www.szse.cn/api/report/index/companyGeneralization?secCode=300972,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf
300972,万辰集团,福建万辰食品集团股份有限公司,福建森宝食品集团股份有限公司,2014,monitor_pass,剔除常见公司后缀后的名称相似度=0.667，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://www.szse.cn/api/report/index/companyGeneralization?secCode=300972,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf
300972,万辰集团,福建万辰食品集团股份有限公司,福建绿宝食品集团有限公司,2014,monitor_pass,剔除常见公司后缀后的名称相似度=0.667，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://www.szse.cn/api/report/index/companyGeneralization?secCode=300972,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf
300972,万辰集团,福建万辰食品集团股份有限公司,森美（福建）食品有限公司,2018,monitor_pass,剔除常见公司后缀后的名称相似度=0.667，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://www.szse.cn/api/report/index/companyGeneralization?secCode=300972,https://xccys.moa.gov.cn/gzdt/201812/t20181205_6314544.htm
300972,万辰集团,福建万辰食品集团股份有限公司,福建东方食品集团有限公司,2018,monitor_pass,剔除常见公司后缀后的名称相似度=0.667，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://www.szse.cn/api/report/index/companyGeneralization?secCode=300972,https://xccys.moa.gov.cn/gzdt/201812/t20181205_6314544.htm
300972,万辰集团,福建万辰食品集团股份有限公司,福建正大食品有限公司,2018,monitor_pass,剔除常见公司后缀后的名称相似度=0.667，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://www.szse.cn/api/report/index/companyGeneralization?secCode=300972,https://xccys.moa.gov.cn/gzdt/201812/t20181205_6314544.htm
301116,益客食品,江苏益客食品集团股份有限公司,江苏省食品集团有限公司,2014,monitor_pass,剔除常见公司后缀后的名称相似度=0.727，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://www.szse.cn/api/report/index/companyGeneralization?secCode=301116,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf
301116,益客食品,江苏益客食品集团股份有限公司,江苏省食品集团有限公司,2018,monitor_pass,剔除常见公司后缀后的名称相似度=0.727，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://www.szse.cn/api/report/index/companyGeneralization?secCode=301116,https://xccys.moa.gov.cn/gzdt/201812/t20181205_6314544.htm
301116,益客食品,江苏益客食品集团股份有限公司,江苏省食品集团有限公司,2020,monitor_pass,剔除常见公司后缀后的名称相似度=0.727，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://www.szse.cn/api/report/index/companyGeneralization?secCode=301116,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf
301116,益客食品,江苏益客食品集团股份有限公司,江苏省食品集团有限公司,2023,monitor_pass,剔除常见公司后缀后的名称相似度=0.727，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://www.szse.cn/api/report/index/companyGeneralization?secCode=301116,https://www.moa.gov.cn/nybgb/2023/202306/202307/P020230719348171286633.pdf
600053,*ST九鼎,昆吾九鼎投资控股股份有限公司,湖南九鼎科技（集团）有限公司,2014,monitor_pass,证券简称核心词出现在官方名单名称中，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf
600053,*ST九鼎,昆吾九鼎投资控股股份有限公司,湖南九鼎科技（集团）有限公司,2018,monitor_pass,证券简称核心词出现在官方名单名称中，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://xccys.moa.gov.cn/gzdt/201812/t20181205_6314544.htm
600053,*ST九鼎,昆吾九鼎投资控股股份有限公司,新疆九鼎农业集团有限公司,2019,recognition,证券简称核心词出现在官方名单名称中，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://www.moa.gov.cn/nybgb/2019/201912/202004/P020200410023357640054.pdf
600053,*ST九鼎,昆吾九鼎投资控股股份有限公司,湖南九鼎科技（集团）有限公司,2020,monitor_pass,证券简称核心词出现在官方名单名称中，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf
600053,*ST九鼎,昆吾九鼎投资控股股份有限公司,新疆九鼎农业集团有限公司,2023,monitor_pass,证券简称核心词出现在官方名单名称中，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://www.moa.gov.cn/nybgb/2023/202306/202307/P020230719348171286633.pdf
600053,*ST九鼎,昆吾九鼎投资控股股份有限公司,湖南九鼎科技（集团）有限公司,2023,monitor_pass,证券简称核心词出现在官方名单名称中，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://www.moa.gov.cn/nybgb/2023/202306/202307/P020230719348171286633.pdf
600075,新疆天业,新疆天业股份有限公司,新疆果业集团有限公司,2014,monitor_pass,剔除常见公司后缀后的名称相似度=0.750，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf
600075,新疆天业,新疆天业股份有限公司,新疆天润乳业股份有限公司,2018,monitor_pass,剔除常见公司后缀后的名称相似度=0.800，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://xccys.moa.gov.cn/gzdt/201812/t20181205_6314544.htm
600075,新疆天业,新疆天业股份有限公司,新疆果业集团有限公司,2018,monitor_pass,剔除常见公司后缀后的名称相似度=0.750，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://xccys.moa.gov.cn/gzdt/201812/t20181205_6314544.htm
600075,新疆天业,新疆天业股份有限公司,新疆天润乳业股份有限公司,2020,monitor_pass,剔除常见公司后缀后的名称相似度=0.800，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf
600075,新疆天业,新疆天业股份有限公司,新疆天莱牧业集团有限责任公司,2020,monitor_pass,剔除常见公司后缀后的名称相似度=0.800，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf
600075,新疆天业,新疆天业股份有限公司,新疆天玉种业有限责任公司,2021,recognition,剔除常见公司后缀后的名称相似度=0.800，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://xccys.moa.gov.cn/gzdt/202201/t20220113_6386872.htm
600075,新疆天业,新疆天业股份有限公司,新疆天润乳业股份有限公司,2023,monitor_pass,剔除常见公司后缀后的名称相似度=0.800，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://www.moa.gov.cn/nybgb/2023/202306/202307/P020230719348171286633.pdf
600075,新疆天业,新疆天业股份有限公司,新疆天莱牧业集团有限责任公司,2023,monitor_pass,剔除常见公司后缀后的名称相似度=0.800，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://www.moa.gov.cn/nybgb/2023/202306/202307/P020230719348171286633.pdf
600079,ST人福,人福医药集团股份公司,人福湖北食品产业有限公司,2018,monitor_pass,证券简称核心词出现在官方名单名称中，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://xccys.moa.gov.cn/gzdt/201812/t20181205_6314544.htm
600084,*ST尼雅,中信尼雅葡萄酒股份有限公司,新疆昆仑尼雅生态农牧发展有限公司,2019,recognition,证券简称核心词出现在官方名单名称中，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://www.moa.gov.cn/nybgb/2019/201912/202004/P020200410023357640054.pdf
600084,*ST尼雅,中信尼雅葡萄酒股份有限公司,新疆昆仑尼雅生态农牧发展有限公司,2023,monitor_pass,证券简称核心词出现在官方名单名称中，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://www.moa.gov.cn/nybgb/2023/202306/202307/P020230719348171286633.pdf
600085,同仁堂,北京同仁堂股份有限公司,北京同仁堂（亳州）饮片有限责任公司,2014,monitor_pass,证券简称核心词出现在官方名单名称中，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf
600085,同仁堂,北京同仁堂股份有限公司,北京同仁堂（亳州）饮片有限责任公司,2018,monitor_pass,证券简称核心词出现在官方名单名称中，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://xccys.moa.gov.cn/gzdt/201812/t20181205_6314544.htm
600085,同仁堂,北京同仁堂股份有限公司,北京同仁堂（亳州）饮片有限责任公司,2020,monitor_pass,证券简称核心词出现在官方名单名称中，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf
600108,亚盛集团,甘肃亚盛实业(集团)股份有限公司,甘肃莫高实业发展股份有限公司,2014,monitor_pass,剔除常见公司后缀后的名称相似度=0.571，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf
600108,亚盛集团,甘肃亚盛实业(集团)股份有限公司,甘肃莫高实业发展股份有限公司,2018,monitor_pass,剔除常见公司后缀后的名称相似度=0.571，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://xccys.moa.gov.cn/gzdt/201812/t20181205_6314544.htm
600108,亚盛集团,甘肃亚盛实业(集团)股份有限公司,甘肃莫高实业发展股份有限公司,2020,monitor_pass,剔除常见公司后缀后的名称相似度=0.571，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf
600108,亚盛集团,甘肃亚盛实业(集团)股份有限公司,甘肃祁连牧歌实业有限公司,2021,recognition,剔除常见公司后缀后的名称相似度=0.571，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://xccys.moa.gov.cn/gzdt/202201/t20220113_6386872.htm
600108,亚盛集团,甘肃亚盛实业(集团)股份有限公司,甘肃莫高实业发展股份有限公司,2023,monitor_pass,剔除常见公司后缀后的名称相似度=0.571，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://www.moa.gov.cn/nybgb/2023/202306/202307/P020230719348171286633.pdf
600129,太极集团,重庆太极实业(集团)股份有限公司,太极集团有限公司,2014,monitor_pass,证券简称核心词出现在官方名单名称中，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf
600165,ST宁科,宁夏中科生物科技股份有限公司,宁夏伊品生物科技股份有限公司,2014,monitor_pass,剔除常见公司后缀后的名称相似度=0.750，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf
600165,ST宁科,宁夏中科生物科技股份有限公司,宁夏佳立生物科技有限公司,2014,monitor_pass,剔除常见公司后缀后的名称相似度=0.750，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf
600165,ST宁科,宁夏中科生物科技股份有限公司,宁夏伊品生物科技股份有限公司,2018,monitor_pass,剔除常见公司后缀后的名称相似度=0.750，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://xccys.moa.gov.cn/gzdt/201812/t20181205_6314544.htm
600165,ST宁科,宁夏中科生物科技股份有限公司,宁夏伊品生物科技股份有限公司,2020,monitor_pass,剔除常见公司后缀后的名称相似度=0.750，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf
600165,ST宁科,宁夏中科生物科技股份有限公司,宁夏伊品生物科技股份有限公司,2023,monitor_pass,剔除常见公司后缀后的名称相似度=0.750，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://www.moa.gov.cn/nybgb/2023/202306/202307/P020230719348171286633.pdf
600197,伊力特,新疆伊力特实业股份有限公司,新疆伊力特集团有限公司,2014,monitor_pass,证券简称核心词出现在官方名单名称中，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf
600197,伊力特,新疆伊力特实业股份有限公司,新疆伊力特集团有限公司,2018,monitor_pass,证券简称核心词出现在官方名单名称中，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://xccys.moa.gov.cn/gzdt/201812/t20181205_6314544.htm
600197,伊力特,新疆伊力特实业股份有限公司,新疆伊力特集团有限公司,2020,monitor_pass,证券简称核心词出现在官方名单名称中，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf
600197,伊力特,新疆伊力特实业股份有限公司,新疆伊力特集团有限公司,2023,monitor_pass,证券简称核心词出现在官方名单名称中，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://www.moa.gov.cn/nybgb/2023/202306/202307/P020230719348171286633.pdf
600201,生物股份,金宇生物技术股份有限公司,保龄宝生物股份有限公司,2016,replacement,证券简称核心词出现在官方名单名称中，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://www.moa.gov.cn/nybgb/2016/shiyiqi/201712/P020180624662692968052.pdf
600201,生物股份,金宇生物技术股份有限公司,保龄宝生物股份有限公司,2018,monitor_pass,证券简称核心词出现在官方名单名称中，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://xccys.moa.gov.cn/gzdt/201812/t20181205_6314544.htm
600201,生物股份,金宇生物技术股份有限公司,天康生物股份有限公司,2018,monitor_pass,证券简称核心词出现在官方名单名称中，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://xccys.moa.gov.cn/gzdt/201812/t20181205_6314544.htm
600201,生物股份,金宇生物技术股份有限公司,保龄宝生物股份有限公司,2020,monitor_pass,证券简称核心词出现在官方名单名称中，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf
600201,生物股份,金宇生物技术股份有限公司,天康生物股份有限公司,2020,monitor_pass,证券简称核心词出现在官方名单名称中，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf
600201,生物股份,金宇生物技术股份有限公司,保龄宝生物股份有限公司,2023,monitor_pass,证券简称核心词出现在官方名单名称中，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://www.moa.gov.cn/nybgb/2023/202306/202307/P020230719348171286633.pdf
600201,生物股份,金宇生物技术股份有限公司,天康生物股份有限公司,2023,monitor_pass,证券简称核心词出现在官方名单名称中，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://www.moa.gov.cn/nybgb/2023/202306/202307/P020230719348171286633.pdf
600201,生物股份,金宇生物技术股份有限公司,欧诗漫生物股份有限公司,2023,replacement,证券简称核心词出现在官方名单名称中，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://www.moa.gov.cn/nybgb/2023/202306/202307/P020230719348171286633.pdf
600216,浙江医药,浙江医药股份有限公司,浙江寿仙谷医药股份有限公司,2021,recognition,剔除常见公司后缀后的名称相似度=0.727，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://xccys.moa.gov.cn/gzdt/202201/t20220113_6386872.htm
