stock_code,exchange,current_short_name,org_id,keyword,query_status,api_reported_total,pages_retrieved,retrieved_date
300871,深圳证券交易所,回盛生物,9900039738,恢复上市,检索完成,0,1,2026-08-06
300871,深圳证券交易所,回盛生物,9900039738,暂停上市,检索完成,0,1,2026-08-06
300871,深圳证券交易所,回盛生物,9900039738,终止上市,检索完成,0,1,2026-08-06
300871,深圳证券交易所,回盛生物,9900039738,退市整理期,检索完成,0,1,2026-08-06
300898,深圳证券交易所,熊猫乳品,gfbj0832559,恢复上市,检索完成,0,1,2026-08-06
300898,深圳证券交易所,熊猫乳品,gfbj0832559,暂停上市,检索完成,0,1,2026-08-06
300898,深圳证券交易所,熊猫乳品,gfbj0832559,终止上市,检索完成,0,1,2026-08-06
300898,深圳证券交易所,熊猫乳品,gfbj0832559,退市整理期,检索完成,0,1,2026-08-06
300908,深圳证券交易所,仲景食品,9900039763,恢复上市,检索完成,0,1,2026-08-06
300908,深圳证券交易所,仲景食品,9900039763,暂停上市,检索完成,0,1,2026-08-06
300908,深圳证券交易所,仲景食品,9900039763,终止上市,检索完成,0,1,2026-08-06
300908,深圳证券交易所,仲景食品,9900039763,退市整理期,检索完成,0,1,2026-08-06
300967,深圳证券交易所,晓鸣股份,gfbj0831243,恢复上市,检索完成,0,1,2026-08-06
300967,深圳证券交易所,晓鸣股份,gfbj0831243,暂停上市,检索完成,0,1,2026-08-06
300967,深圳证券交易所,晓鸣股份,gfbj0831243,终止上市,检索完成,0,1,2026-08-06
300967,深圳证券交易所,晓鸣股份,gfbj0831243,退市整理期,检索完成,0,1,2026-08-06
300970,深圳证券交易所,华绿生物,gfbj0832838,恢复上市,检索完成,0,1,2026-08-06
300970,深圳证券交易所,华绿生物,gfbj0832838,暂停上市,检索完成,0,1,2026-08-06
300970,深圳证券交易所,华绿生物,gfbj0832838,终止上市,检索完成,0,1,2026-08-06
300970,深圳证券交易所,华绿生物,gfbj0832838,退市整理期,检索完成,0,1,2026-08-06
300972,深圳证券交易所,万辰集团,gfbj0833260,恢复上市,检索完成,0,1,2026-08-06
300972,深圳证券交易所,万辰集团,gfbj0833260,暂停上市,检索完成,0,1,2026-08-06
300972,深圳证券交易所,万辰集团,gfbj0833260,终止上市,检索完成,0,1,2026-08-06
300972,深圳证券交易所,万辰集团,gfbj0833260,退市整理期,检索完成,0,1,2026-08-06
301116,深圳证券交易所,益客食品,9900028946,恢复上市,检索完成,0,1,2026-08-06
301116,深圳证券交易所,益客食品,9900028946,暂停上市,检索完成,0,1,2026-08-06
301116,深圳证券交易所,益客食品,9900028946,终止上市,检索完成,0,1,2026-08-06
301116,深圳证券交易所,益客食品,9900028946,退市整理期,检索完成,0,1,2026-08-06
301498,深圳证券交易所,乖宝宠物,9900046969,恢复上市,检索完成,0,1,2026-08-06
301498,深圳证券交易所,乖宝宠物,9900046969,暂停上市,检索完成,0,1,2026-08-06
301498,深圳证券交易所,乖宝宠物,9900046969,终止上市,检索完成,0,1,2026-08-06
301498,深圳证券交易所,乖宝宠物,9900046969,退市整理期,检索完成,0,1,2026-08-06
600097,上海证券交易所,开创国际,gssh0600097,恢复上市,检索完成,0,1,2026-08-06
600097,上海证券交易所,开创国际,gssh0600097,暂停上市,检索完成,0,1,2026-08-06
600097,上海证券交易所,开创国际,gssh0600097,终止上市,检索完成,0,1,2026-08-06
600097,上海证券交易所,开创国际,gssh0600097,退市整理期,检索完成,0,1,2026-08-06
600108,上海证券交易所,亚盛集团,gssh0600108,恢复上市,检索完成,0,1,2026-08-06
600108,上海证券交易所,亚盛集团,gssh0600108,暂停上市,检索完成,0,1,2026-08-06
600108,上海证券交易所,亚盛集团,gssh0600108,终止上市,检索完成,0,1,2026-08-06
600108,上海证券交易所,亚盛集团,gssh0600108,退市整理期,检索完成,0,1,2026-08-06
600127,上海证券交易所,金健米业,gssh0600127,恢复上市,检索完成,0,1,2026-08-06
600127,上海证券交易所,金健米业,gssh0600127,暂停上市,检索完成,0,1,2026-08-06
600127,上海证券交易所,金健米业,gssh0600127,终止上市,检索完成,0,1,2026-08-06
600127,上海证券交易所,金健米业,gssh0600127,退市整理期,检索完成,0,1,2026-08-06
600129,上海证券交易所,太极集团,gssh0600129,恢复上市,检索完成,0,1,2026-08-06
600129,上海证券交易所,太极集团,gssh0600129,暂停上市,检索完成,0,1,2026-08-06
600129,上海证券交易所,太极集团,gssh0600129,终止上市,检索完成,0,1,2026-08-06
600129,上海证券交易所,太极集团,gssh0600129,退市整理期,检索完成,0,1,2026-08-06
600195,上海证券交易所,中牧股份,gssh0600195,恢复上市,检索完成,0,1,2026-08-06
600195,上海证券交易所,中牧股份,gssh0600195,暂停上市,检索完成,0,1,2026-08-06
600195,上海证券交易所,中牧股份,gssh0600195,终止上市,检索完成,2,1,2026-08-06
600195,上海证券交易所,中牧股份,gssh0600195,退市整理期,检索完成,0,1,2026-08-06
600211,上海证券交易所,西藏药业,gssh0600211,恢复上市,检索完成,0,1,2026-08-06
600211,上海证券交易所,西藏药业,gssh0600211,暂停上市,检索完成,0,1,2026-08-06
600211,上海证券交易所,西藏药业,gssh0600211,终止上市,检索完成,0,1,2026-08-06
600211,上海证券交易所,西藏药业,gssh0600211,退市整理期,检索完成,0,1,2026-08-06
600238,上海证券交易所,ST椰岛,gssh0600238,恢复上市,检索完成,0,1,2026-08-06
600238,上海证券交易所,ST椰岛,gssh0600238,暂停上市,检索完成,3,1,2026-08-06
600238,上海证券交易所,ST椰岛,gssh0600238,终止上市,检索完成,0,1,2026-08-06
600238,上海证券交易所,ST椰岛,gssh0600238,退市整理期,检索完成,0,1,2026-08-06
600251,上海证券交易所,冠农股份,gssh0600251,恢复上市,检索完成,0,1,2026-08-06
600251,上海证券交易所,冠农股份,gssh0600251,暂停上市,检索完成,0,1,2026-08-06
600251,上海证券交易所,冠农股份,gssh0600251,终止上市,检索完成,0,1,2026-08-06
600251,上海证券交易所,冠农股份,gssh0600251,退市整理期,检索完成,0,1,2026-08-06
600257,上海证券交易所,大湖股份,gssh0600257,恢复上市,检索完成,0,1,2026-08-06
600257,上海证券交易所,大湖股份,gssh0600257,暂停上市,检索完成,0,1,2026-08-06
600257,上海证券交易所,大湖股份,gssh0600257,终止上市,检索完成,0,1,2026-08-06
600257,上海证券交易所,大湖股份,gssh0600257,退市整理期,检索完成,0,1,2026-08-06
600265,上海证券交易所,*ST景谷,gssh0600265,恢复上市,检索完成,0,1,2026-08-06
600265,上海证券交易所,*ST景谷,gssh0600265,暂停上市,检索完成,6,1,2026-08-06
600265,上海证券交易所,*ST景谷,gssh0600265,终止上市,检索完成,15,1,2026-08-06
600265,上海证券交易所,*ST景谷,gssh0600265,退市整理期,检索完成,0,1,2026-08-06
600285,上海证券交易所,羚锐制药,gssh0600285,恢复上市,检索完成,0,1,2026-08-06
600285,上海证券交易所,羚锐制药,gssh0600285,暂停上市,检索完成,0,1,2026-08-06
600285,上海证券交易所,羚锐制药,gssh0600285,终止上市,检索完成,0,1,2026-08-06
600285,上海证券交易所,羚锐制药,gssh0600285,退市整理期,检索完成,0,1,2026-08-06
600295,上海证券交易所,鄂尔多斯,gssh0600295,恢复上市,检索完成,0,1,2026-08-06
600295,上海证券交易所,鄂尔多斯,gssh0600295,暂停上市,检索完成,0,1,2026-08-06
600295,上海证券交易所,鄂尔多斯,gssh0600295,终止上市,检索完成,0,1,2026-08-06
600295,上海证券交易所,鄂尔多斯,gssh0600295,退市整理期,检索完成,0,1,2026-08-06
600300,上海证券交易所,维维股份,gssh0600300,恢复上市,检索完成,0,1,2026-08-06
600300,上海证券交易所,维维股份,gssh0600300,暂停上市,检索完成,0,1,2026-08-06
600300,上海证券交易所,维维股份,gssh0600300,终止上市,检索完成,0,1,2026-08-06
600300,上海证券交易所,维维股份,gssh0600300,退市整理期,检索完成,0,1,2026-08-06
600305,上海证券交易所,恒顺醋业,gssh0600305,恢复上市,检索完成,0,1,2026-08-06
600305,上海证券交易所,恒顺醋业,gssh0600305,暂停上市,检索完成,0,1,2026-08-06
600305,上海证券交易所,恒顺醋业,gssh0600305,终止上市,检索完成,0,1,2026-08-06
600305,上海证券交易所,恒顺醋业,gssh0600305,退市整理期,检索完成,0,1,2026-08-06
600313,上海证券交易所,农发种业,gssh0600313,恢复上市,检索完成,0,1,2026-08-06
600313,上海证券交易所,农发种业,gssh0600313,暂停上市,检索完成,0,1,2026-08-06
600313,上海证券交易所,农发种业,gssh0600313,终止上市,检索完成,0,1,2026-08-06
600313,上海证券交易所,农发种业,gssh0600313,退市整理期,检索完成,0,1,2026-08-06
600351,上海证券交易所,亚宝药业,gssh0600351,恢复上市,检索完成,0,1,2026-08-06
600351,上海证券交易所,亚宝药业,gssh0600351,暂停上市,检索完成,0,1,2026-08-06
600351,上海证券交易所,亚宝药业,gssh0600351,终止上市,检索完成,0,1,2026-08-06
600351,上海证券交易所,亚宝药业,gssh0600351,退市整理期,检索完成,0,1,2026-08-06
600354,上海证券交易所,敦煌种业,gssh0600354,恢复上市,检索完成,0,1,2026-08-06
600354,上海证券交易所,敦煌种业,gssh0600354,暂停上市,检索完成,0,1,2026-08-06
600354,上海证券交易所,敦煌种业,gssh0600354,终止上市,检索完成,0,1,2026-08-06
600354,上海证券交易所,敦煌种业,gssh0600354,退市整理期,检索完成,0,1,2026-08-06
600359,上海证券交易所,新农开发,gssh0600359,恢复上市,检索完成,0,1,2026-08-06
600359,上海证券交易所,新农开发,gssh0600359,暂停上市,检索完成,0,1,2026-08-06
600359,上海证券交易所,新农开发,gssh0600359,终止上市,检索完成,0,1,2026-08-06
600359,上海证券交易所,新农开发,gssh0600359,退市整理期,检索完成,0,1,2026-08-06
600371,上海证券交易所,万向德农,gssh0600371,恢复上市,检索完成,0,1,2026-08-06
600371,上海证券交易所,万向德农,gssh0600371,暂停上市,检索完成,0,1,2026-08-06
600371,上海证券交易所,万向德农,gssh0600371,终止上市,检索完成,0,1,2026-08-06
600371,上海证券交易所,万向德农,gssh0600371,退市整理期,检索完成,0,1,2026-08-06
600419,上海证券交易所,天润乳业,gssh0600419,恢复上市,检索完成,0,1,2026-08-06
600419,上海证券交易所,天润乳业,gssh0600419,暂停上市,检索完成,0,1,2026-08-06
600419,上海证券交易所,天润乳业,gssh0600419,终止上市,检索完成,0,1,2026-08-06
600419,上海证券交易所,天润乳业,gssh0600419,退市整理期,检索完成,0,1,2026-08-06
600429,上海证券交易所,三元股份,gssh0600429,恢复上市,检索完成,0,1,2026-08-06
600429,上海证券交易所,三元股份,gssh0600429,暂停上市,检索完成,0,1,2026-08-06
600429,上海证券交易所,三元股份,gssh0600429,终止上市,检索完成,0,1,2026-08-06
600429,上海证券交易所,三元股份,gssh0600429,退市整理期,检索完成,0,1,2026-08-06
600438,上海证券交易所,通威股份,gssh0600438,恢复上市,检索完成,0,1,2026-08-06
600438,上海证券交易所,通威股份,gssh0600438,暂停上市,检索完成,0,1,2026-08-06
600438,上海证券交易所,通威股份,gssh0600438,终止上市,检索完成,0,1,2026-08-06
600438,上海证券交易所,通威股份,gssh0600438,退市整理期,检索完成,0,1,2026-08-06
600467,上海证券交易所,好当家,gssh0600467,恢复上市,检索完成,0,1,2026-08-06
600467,上海证券交易所,好当家,gssh0600467,暂停上市,检索完成,0,1,2026-08-06
600467,上海证券交易所,好当家,gssh0600467,终止上市,检索完成,0,1,2026-08-06
600467,上海证券交易所,好当家,gssh0600467,退市整理期,检索完成,0,1,2026-08-06
600479,上海证券交易所,千金药业,gssh0600479,恢复上市,检索完成,0,1,2026-08-06
600479,上海证券交易所,千金药业,gssh0600479,暂停上市,检索完成,0,1,2026-08-06
600479,上海证券交易所,千金药业,gssh0600479,终止上市,检索完成,0,1,2026-08-06
600479,上海证券交易所,千金药业,gssh0600479,退市整理期,检索完成,0,1,2026-08-06
600506,上海证券交易所,统一股份,gssh0600506,恢复上市,检索完成,0,1,2026-08-06
600506,上海证券交易所,统一股份,gssh0600506,暂停上市,检索完成,0,1,2026-08-06
600506,上海证券交易所,统一股份,gssh0600506,终止上市,检索完成,3,1,2026-08-06
600506,上海证券交易所,统一股份,gssh0600506,退市整理期,检索完成,0,1,2026-08-06
600540,上海证券交易所,新赛股份,gssh0600540,恢复上市,检索完成,0,1,2026-08-06
600540,上海证券交易所,新赛股份,gssh0600540,暂停上市,检索完成,2,1,2026-08-06
600540,上海证券交易所,新赛股份,gssh0600540,终止上市,检索完成,0,1,2026-08-06
600540,上海证券交易所,新赛股份,gssh0600540,退市整理期,检索完成,0,1,2026-08-06
600543,上海证券交易所,*ST莫高,gssh0600543,恢复上市,检索完成,0,1,2026-08-06
600543,上海证券交易所,*ST莫高,gssh0600543,暂停上市,检索完成,0,1,2026-08-06
600543,上海证券交易所,*ST莫高,gssh0600543,终止上市,检索完成,0,1,2026-08-06
600543,上海证券交易所,*ST莫高,gssh0600543,退市整理期,检索完成,0,1,2026-08-06
600597,上海证券交易所,光明乳业,gssh0600597,恢复上市,检索完成,0,1,2026-08-06
600597,上海证券交易所,光明乳业,gssh0600597,暂停上市,检索完成,0,1,2026-08-06
600597,上海证券交易所,光明乳业,gssh0600597,终止上市,检索完成,0,1,2026-08-06
600597,上海证券交易所,光明乳业,gssh0600597,退市整理期,检索完成,0,1,2026-08-06
600598,上海证券交易所,北大荒,gssh0600598,恢复上市,检索完成,0,1,2026-08-06
600598,上海证券交易所,北大荒,gssh0600598,暂停上市,检索完成,4,1,2026-08-06
600598,上海证券交易所,北大荒,gssh0600598,终止上市,检索完成,0,1,2026-08-06
600598,上海证券交易所,北大荒,gssh0600598,退市整理期,检索完成,0,1,2026-08-06
600737,上海证券交易所,中粮糖业,gssh0600737,恢复上市,检索完成,0,1,2026-08-06
600737,上海证券交易所,中粮糖业,gssh0600737,暂停上市,检索完成,0,1,2026-08-06
600737,上海证券交易所,中粮糖业,gssh0600737,终止上市,检索完成,0,1,2026-08-06
600737,上海证券交易所,中粮糖业,gssh0600737,退市整理期,检索完成,0,1,2026-08-06
600873,上海证券交易所,梅花生物,gssh0600873,恢复上市,检索完成,0,1,2026-08-06
600873,上海证券交易所,梅花生物,gssh0600873,暂停上市,检索完成,0,1,2026-08-06
600873,上海证券交易所,梅花生物,gssh0600873,终止上市,检索完成,0,1,2026-08-06
600873,上海证券交易所,梅花生物,gssh0600873,退市整理期,检索完成,0,1,2026-08-06
600882,上海证券交易所,妙可蓝多,gssh0600882,恢复上市,检索完成,0,1,2026-08-06
600882,上海证券交易所,妙可蓝多,gssh0600882,暂停上市,检索完成,0,1,2026-08-06
600882,上海证券交易所,妙可蓝多,gssh0600882,终止上市,检索完成,0,1,2026-08-06
600882,上海证券交易所,妙可蓝多,gssh0600882,退市整理期,检索完成,0,1,2026-08-06
600887,上海证券交易所,伊利股份,gssh0600887,恢复上市,检索完成,0,1,2026-08-06
600887,上海证券交易所,伊利股份,gssh0600887,暂停上市,检索完成,0,1,2026-08-06
600887,上海证券交易所,伊利股份,gssh0600887,终止上市,检索完成,0,1,2026-08-06
600887,上海证券交易所,伊利股份,gssh0600887,退市整理期,检索完成,0,1,2026-08-06
600962,上海证券交易所,国投中鲁,gssh0600962,恢复上市,检索完成,0,1,2026-08-06
600962,上海证券交易所,国投中鲁,gssh0600962,暂停上市,检索完成,3,1,2026-08-06
600962,上海证券交易所,国投中鲁,gssh0600962,终止上市,检索完成,0,1,2026-08-06
600962,上海证券交易所,国投中鲁,gssh0600962,退市整理期,检索完成,0,1,2026-08-06
600965,上海证券交易所,*ST福成,gssh0600965,恢复上市,检索完成,0,1,2026-08-06
600965,上海证券交易所,*ST福成,gssh0600965,暂停上市,检索完成,0,1,2026-08-06
600965,上海证券交易所,*ST福成,gssh0600965,终止上市,检索完成,0,1,2026-08-06
600965,上海证券交易所,*ST福成,gssh0600965,退市整理期,检索完成,0,1,2026-08-06
600975,上海证券交易所,新五丰,gssh0600975,恢复上市,检索完成,0,1,2026-08-06
600975,上海证券交易所,新五丰,gssh0600975,暂停上市,检索完成,0,1,2026-08-06
600975,上海证券交易所,新五丰,gssh0600975,终止上市,检索完成,0,1,2026-08-06
600975,上海证券交易所,新五丰,gssh0600975,退市整理期,检索完成,0,1,2026-08-06
601118,上海证券交易所,海南橡胶,9900005902,恢复上市,检索完成,0,1,2026-08-06
601118,上海证券交易所,海南橡胶,9900005902,暂停上市,检索完成,0,1,2026-08-06
601118,上海证券交易所,海南橡胶,9900005902,终止上市,检索完成,0,1,2026-08-06
601118,上海证券交易所,海南橡胶,9900005902,退市整理期,检索完成,0,1,2026-08-06
601933,上海证券交易所,永辉超市,9900016367,恢复上市,检索完成,0,1,2026-08-06
601933,上海证券交易所,永辉超市,9900016367,暂停上市,检索完成,0,1,2026-08-06
601933,上海证券交易所,永辉超市,9900016367,终止上市,检索完成,0,1,2026-08-06
601933,上海证券交易所,永辉超市,9900016367,退市整理期,检索完成,0,1,2026-08-06
601996,上海证券交易所,丰林集团,9900021478,恢复上市,检索完成,0,1,2026-08-06
601996,上海证券交易所,丰林集团,9900021478,暂停上市,检索完成,0,1,2026-08-06
601996,上海证券交易所,丰林集团,9900021478,终止上市,检索完成,0,1,2026-08-06
601996,上海证券交易所,丰林集团,9900021478,退市整理期,检索完成,0,1,2026-08-06
603151,上海证券交易所,邦基科技,9900052705,恢复上市,检索完成,0,1,2026-08-06
603151,上海证券交易所,邦基科技,9900052705,暂停上市,检索完成,0,1,2026-08-06
603151,上海证券交易所,邦基科技,9900052705,终止上市,检索完成,0,1,2026-08-06
603151,上海证券交易所,邦基科技,9900052705,退市整理期,检索完成,0,1,2026-08-06
603156,上海证券交易所,养元饮品,9900023988,恢复上市,检索完成,0,1,2026-08-06
603156,上海证券交易所,养元饮品,9900023988,暂停上市,检索完成,0,1,2026-08-06
603156,上海证券交易所,养元饮品,9900023988,终止上市,检索完成,0,1,2026-08-06
603156,上海证券交易所,养元饮品,9900023988,退市整理期,检索完成,0,1,2026-08-06
603182,上海证券交易所,嘉华股份,gfbj0838891,恢复上市,检索完成,0,1,2026-08-06
603182,上海证券交易所,嘉华股份,gfbj0838891,暂停上市,检索完成,0,1,2026-08-06
603182,上海证券交易所,嘉华股份,gfbj0838891,终止上市,检索完成,0,1,2026-08-06
603182,上海证券交易所,嘉华股份,gfbj0838891,退市整理期,检索完成,0,1,2026-08-06
603237,上海证券交易所,五芳斋,9900041915,恢复上市,检索完成,0,1,2026-08-06
603237,上海证券交易所,五芳斋,9900041915,暂停上市,检索完成,0,1,2026-08-06
603237,上海证券交易所,五芳斋,9900041915,终止上市,检索完成,0,1,2026-08-06
603237,上海证券交易所,五芳斋,9900041915,退市整理期,检索完成,0,1,2026-08-06
603288,上海证券交易所,海天味业,9900023228,恢复上市,检索完成,0,1,2026-08-06
603288,上海证券交易所,海天味业,9900023228,暂停上市,检索完成,0,1,2026-08-06
603288,上海证券交易所,海天味业,9900023228,终止上市,检索完成,0,1,2026-08-06
603288,上海证券交易所,海天味业,9900023228,退市整理期,检索完成,0,1,2026-08-06
603317,上海证券交易所,天味食品,9900023519,恢复上市,检索完成,0,1,2026-08-06
603317,上海证券交易所,天味食品,9900023519,暂停上市,检索完成,0,1,2026-08-06
603317,上海证券交易所,天味食品,9900023519,终止上市,检索完成,0,1,2026-08-06
603317,上海证券交易所,天味食品,9900023519,退市整理期,检索完成,0,1,2026-08-06
603336,上海证券交易所,宏辉果蔬,9900023771,恢复上市,检索完成,0,1,2026-08-06
603336,上海证券交易所,宏辉果蔬,9900023771,暂停上市,检索完成,0,1,2026-08-06
603336,上海证券交易所,宏辉果蔬,9900023771,终止上市,检索完成,0,1,2026-08-06
603336,上海证券交易所,宏辉果蔬,9900023771,退市整理期,检索完成,0,1,2026-08-06
603345,上海证券交易所,安井食品,9900028960,恢复上市,检索完成,0,1,2026-08-06
603345,上海证券交易所,安井食品,9900028960,暂停上市,检索完成,0,1,2026-08-06
603345,上海证券交易所,安井食品,9900028960,终止上市,检索完成,0,1,2026-08-06
603345,上海证券交易所,安井食品,9900028960,退市整理期,检索完成,0,1,2026-08-06
603363,上海证券交易所,傲农生物,9900033003,恢复上市,检索完成,0,1,2026-08-06
603363,上海证券交易所,傲农生物,9900033003,暂停上市,检索完成,0,1,2026-08-06
603363,上海证券交易所,傲农生物,9900033003,终止上市,检索完成,0,1,2026-08-06
603363,上海证券交易所,傲农生物,9900033003,退市整理期,检索完成,0,1,2026-08-06
603477,上海证券交易所,巨星农牧,9900035087,恢复上市,检索完成,0,1,2026-08-06
603477,上海证券交易所,巨星农牧,9900035087,暂停上市,检索完成,0,1,2026-08-06
603477,上海证券交易所,巨星农牧,9900035087,终止上市,检索完成,0,1,2026-08-06
603477,上海证券交易所,巨星农牧,9900035087,退市整理期,检索完成,0,1,2026-08-06
603517,上海证券交易所,ST绝味,9900029519,恢复上市,检索完成,0,1,2026-08-06
603517,上海证券交易所,ST绝味,9900029519,暂停上市,检索完成,0,1,2026-08-06
603517,上海证券交易所,ST绝味,9900029519,终止上市,检索完成,0,1,2026-08-06
603517,上海证券交易所,ST绝味,9900029519,退市整理期,检索完成,0,1,2026-08-06
603609,上海证券交易所,禾丰股份,9900022976,恢复上市,检索完成,0,1,2026-08-06
603609,上海证券交易所,禾丰股份,9900022976,暂停上市,检索完成,0,1,2026-08-06
603609,上海证券交易所,禾丰股份,9900022976,终止上市,检索完成,0,1,2026-08-06
603609,上海证券交易所,禾丰股份,9900022976,退市整理期,检索完成,0,1,2026-08-06
603668,上海证券交易所,天马科技,9900029592,恢复上市,检索完成,0,1,2026-08-06
603668,上海证券交易所,天马科技,9900029592,暂停上市,检索完成,0,1,2026-08-06
603668,上海证券交易所,天马科技,9900029592,终止上市,检索完成,0,1,2026-08-06
603668,上海证券交易所,天马科技,9900029592,退市整理期,检索完成,0,1,2026-08-06
603708,上海证券交易所,家家悦,9900029040,恢复上市,检索完成,0,1,2026-08-06
603708,上海证券交易所,家家悦,9900029040,暂停上市,检索完成,0,1,2026-08-06
603708,上海证券交易所,家家悦,9900029040,终止上市,检索完成,0,1,2026-08-06
603708,上海证券交易所,家家悦,9900029040,退市整理期,检索完成,0,1,2026-08-06
603896,上海证券交易所,寿仙谷,9900030535,恢复上市,检索完成,0,1,2026-08-06
603896,上海证券交易所,寿仙谷,9900030535,暂停上市,检索完成,0,1,2026-08-06
603896,上海证券交易所,寿仙谷,9900030535,终止上市,检索完成,0,1,2026-08-06
603896,上海证券交易所,寿仙谷,9900030535,退市整理期,检索完成,0,1,2026-08-06
605016,上海证券交易所,百龙创园,9900041707,恢复上市,检索完成,0,1,2026-08-06
605016,上海证券交易所,百龙创园,9900041707,暂停上市,检索完成,0,1,2026-08-06
605016,上海证券交易所,百龙创园,9900041707,终止上市,检索完成,0,1,2026-08-06
605016,上海证券交易所,百龙创园,9900041707,退市整理期,检索完成,0,1,2026-08-06
605179,上海证券交易所,一鸣食品,9900039760,恢复上市,检索完成,0,1,2026-08-06
605179,上海证券交易所,一鸣食品,9900039760,暂停上市,检索完成,0,1,2026-08-06
605179,上海证券交易所,一鸣食品,9900039760,终止上市,检索完成,0,1,2026-08-06
605179,上海证券交易所,一鸣食品,9900039760,退市整理期,检索完成,0,1,2026-08-06
605198,上海证券交易所,安德利,gshk0008259,恢复上市,检索完成,0,1,2026-08-06
605198,上海证券交易所,安德利,gshk0008259,暂停上市,检索完成,0,1,2026-08-06
605198,上海证券交易所,安德利,gshk0008259,终止上市,检索完成,0,1,2026-08-06
605198,上海证券交易所,安德利,gshk0008259,退市整理期,检索完成,0,1,2026-08-06
605296,上海证券交易所,神农集团,9900033227,恢复上市,检索完成,0,1,2026-08-06
605296,上海证券交易所,神农集团,9900033227,暂停上市,检索完成,0,1,2026-08-06
605296,上海证券交易所,神农集团,9900033227,终止上市,检索完成,0,1,2026-08-06
605296,上海证券交易所,神农集团,9900033227,退市整理期,检索完成,0,1,2026-08-06
605337,上海证券交易所,李子园,9900039750,恢复上市,检索完成,0,1,2026-08-06
605337,上海证券交易所,李子园,9900039750,暂停上市,检索完成,0,1,2026-08-06
605337,上海证券交易所,李子园,9900039750,终止上市,检索完成,0,1,2026-08-06
605337,上海证券交易所,李子园,9900039750,退市整理期,检索完成,0,1,2026-08-06
605338,上海证券交易所,巴比食品,9900039853,恢复上市,检索完成,0,1,2026-08-06
605338,上海证券交易所,巴比食品,9900039853,暂停上市,检索完成,0,1,2026-08-06
605338,上海证券交易所,巴比食品,9900039853,终止上市,检索完成,0,1,2026-08-06
605338,上海证券交易所,巴比食品,9900039853,退市整理期,检索完成,0,1,2026-08-06
605589,上海证券交易所,圣泉集团,9900028008,恢复上市,检索完成,0,1,2026-08-06
605589,上海证券交易所,圣泉集团,9900028008,暂停上市,检索完成,0,1,2026-08-06
605589,上海证券交易所,圣泉集团,9900028008,终止上市,检索完成,0,1,2026-08-06
605589,上海证券交易所,圣泉集团,9900028008,退市整理期,检索完成,0,1,2026-08-06
