stock_code,year,current_legal_full_name,current_short_name,entry_basis,announcement_id,announcement_title,announcement_sec_name,publication_date,pdf_url,adjunct_size,retrieved_date,annual_report_status
002732,2020,广东燕塘乳业股份有限公司,燕塘乳业,龙头企业身份核实候选,1209775107,2020年年度报告,燕塘乳业,2021-04-22,https://static.cninfo.com.cn/finalpage/2021-04-23/1209775107.PDF,3448,2026-08-06,已取得法定年度报告链接
002746,2020,山东仙坛集团股份有限公司,仙坛股份,行业分类候选+龙头企业身份核实候选,1209473048,2020年年度报告,仙坛股份,2021-03-29,https://static.cninfo.com.cn/finalpage/2021-03-30/1209473048.PDF,3187,2026-08-06,已取得法定年度报告链接
002772,2020,天水众兴菌业科技股份有限公司,众兴菌业,行业分类候选+龙头企业身份核实候选,1209454487,2020年年度报告,众兴菌业,2021-03-25,https://static.cninfo.com.cn/finalpage/2021-03-26/1209454487.PDF,3899,2026-08-06,已取得法定年度报告链接
002847,2020,盐津铺子食品股份有限公司,盐津铺子,龙头企业身份核实候选,1209492236,2020年年度报告,盐津铺子,2021-03-30,https://static.cninfo.com.cn/finalpage/2021-03-31/1209492236.PDF,3438,2026-08-06,已取得法定年度报告链接
002852,2020,道道全粮油股份有限公司,道道全,龙头企业身份核实候选,1209692397,2020年年度报告,道道全,2021-04-14,https://static.cninfo.com.cn/finalpage/2021-04-15/1209692397.PDF,3438,2026-08-06,已取得法定年度报告链接
002873,2020,贵阳新天药业股份有限公司,新天药业,龙头企业身份核实候选,1209869800,2020年年度报告,新天药业,2021-04-29,https://static.cninfo.com.cn/finalpage/2021-04-30/1209869800.PDF,3096,2026-08-06,已取得法定年度报告链接
002910,2020,兰州庄园牧场股份有限公司,庄园牧场,龙头企业身份核实候选,1209476508,2020年年度报告,庄园牧场,2021-03-29,https://static.cninfo.com.cn/finalpage/2021-03-30/1209476508.PDF,2201,2026-08-06,已取得法定年度报告链接
002982,2020,湖南湘佳牧业股份有限公司,湘佳股份,行业分类候选+龙头企业身份核实候选,1209384870,2020年年度报告,湘佳股份,2021-03-15,https://static.cninfo.com.cn/finalpage/2021-03-16/1209384870.PDF,3638,2026-08-06,已取得法定年度报告链接
300087,2020,安徽荃银高科种业股份有限公司,ST荃银,行业分类候选+龙头企业身份核实候选,1209772503,2020年年度报告,荃银高科,2021-04-22,https://static.cninfo.com.cn/finalpage/2021-04-23/1209772503.PDF,3790,2026-08-06,已取得法定年度报告链接
300094,2020,湛江国联水产开发股份有限公司,国联水产,行业分类候选+龙头企业身份核实候选,1209854106,2020年年度报告,国联水产,2021-04-28,https://static.cninfo.com.cn/finalpage/2021-04-29/1209854106.PDF,10379,2026-08-06,已取得法定年度报告链接
300106,2020,新疆西部牧业股份有限公司,西部牧业,行业分类候选,1210500562,2020年年度报告（更新后）,西部牧业,2021-07-16,https://static.cninfo.com.cn/finalpage/2021-07-16/1210500562.PDF,3282,2026-08-06,已取得法定年度报告链接
300138,2020,晨光生物科技集团股份有限公司,晨光生物,龙头企业身份核实候选,1209427901,2020年年度报告,晨光生物,2021-03-22,https://static.cninfo.com.cn/finalpage/2021-03-23/1209427901.PDF,6259,2026-08-06,已取得法定年度报告链接
300158,2020,山西振东制药股份有限公司,振东制药,龙头企业身份核实候选,1210269050,2020年年度报告（更新后）,振东制药,2021-06-17,https://static.cninfo.com.cn/finalpage/2021-06-17/1210269050.PDF,4832,2026-08-06,已取得法定年度报告链接
300189,2020,海南神农种业科技股份有限公司,神农种业,行业分类候选+龙头企业身份核实候选,1209836036,2020年年度报告,神农科技,2021-04-27,https://static.cninfo.com.cn/finalpage/2021-04-28/1209836036.PDF,4166,2026-08-06,已取得法定年度报告链接
300313,2020,新疆天山畜牧生物工程股份有限公司,天山生物,行业分类候选,1209817650,2020年年度报告,天山生物,2021-04-26,https://static.cninfo.com.cn/finalpage/2021-04-27/1209817650.PDF,3533,2026-08-06,已取得法定年度报告链接
300498,2020,温氏食品集团股份有限公司,温氏股份,行业分类候选+龙头企业身份核实候选,1209759675,2020年年度报告,温氏股份,2021-04-21,https://static.cninfo.com.cn/finalpage/2021-04-22/1209759675.PDF,9905,2026-08-06,已取得法定年度报告链接
300511,2020,上海雪榕生物科技股份有限公司,雪榕生物,行业分类候选+龙头企业身份核实候选,1219839663,上海雪榕生物科技股份有限公司2020年年度报告（更正后）,雪榕生物,2024-04-25,https://static.cninfo.com.cn/finalpage/2024-04-26/1219839663.PDF,6631,2026-08-06,已取得法定年度报告链接
300761,2020,江苏立华食品集团股份有限公司,立华股份,行业分类候选,1209346960,2020年年度报告,立华股份,2021-03-05,https://static.cninfo.com.cn/finalpage/2021-03-06/1209346960.PDF,3745,2026-08-06,已取得法定年度报告链接
300783,2020,三只松鼠股份有限公司,三只松鼠,龙头企业身份核实候选,1209464627,2020年年度报告,三只松鼠,2021-03-26,https://static.cninfo.com.cn/finalpage/2021-03-27/1209464627.PDF,4246,2026-08-06,已取得法定年度报告链接
300908,2020,仲景食品股份有限公司,仲景食品,龙头企业身份核实候选,1209641989,2020年年度报告,仲景食品,2021-04-06,https://static.cninfo.com.cn/finalpage/2021-04-07/1209641989.PDF,3458,2026-08-06,已取得法定年度报告链接
600097,2020,上海开创国际海洋资源股份有限公司,开创国际,行业分类候选,1209566274,开创国际2020年年度报告全文,开创国际,2021-03-31,https://static.cninfo.com.cn/finalpage/2021-04-01/1209566274.PDF,3097,2026-08-06,已取得法定年度报告链接
600108,2020,甘肃亚盛实业(集团)股份有限公司,亚盛集团,行业分类候选+龙头企业身份核实候选,1209833234,亚盛集团2020年年度报告.docx,亚盛集团,2021-04-27,https://static.cninfo.com.cn/finalpage/2021-04-28/1209833234.PDF,3264,2026-08-06,已取得法定年度报告链接
600127,2020,金健米业股份有限公司,金健米业,龙头企业身份核实候选,1209625390,金健米业2020年年度报告全文,金健米业,2021-04-01,https://static.cninfo.com.cn/finalpage/2021-04-02/1209625390.PDF,3786,2026-08-06,已取得法定年度报告链接
600129,2020,重庆太极实业(集团)股份有限公司,太极集团,龙头企业身份核实候选,1209789490,太极集团2020年年度报告,太极集团,2021-04-23,https://static.cninfo.com.cn/finalpage/2021-04-24/1209789490.PDF,4375,2026-08-06,已取得法定年度报告链接
600195,2020,中牧实业股份有限公司,中牧股份,龙头企业身份核实候选,1209489735,中牧实业股份有限公司2020年年度报告全文,中牧股份,2021-03-30,https://static.cninfo.com.cn/finalpage/2021-03-31/1209489735.PDF,3779,2026-08-06,已取得法定年度报告链接
600211,2020,西藏诺迪康药业股份有限公司,西藏药业,龙头企业身份核实候选,1209371503,西藏药业2020年年度报告全文,西藏药业,2021-03-11,https://static.cninfo.com.cn/finalpage/2021-03-12/1209371503.PDF,4719,2026-08-06,已取得法定年度报告链接
600251,2020,新疆冠农股份有限公司,冠农股份,龙头企业身份核实候选,1209461962,新疆冠农果茸股份有限公司2020年年度报告,冠农股份,2021-03-26,https://static.cninfo.com.cn/finalpage/2021-03-27/1209461962.PDF,3704,2026-08-06,已取得法定年度报告链接
600257,2020,大湖健康产业股份有限公司,大湖股份,行业分类候选,1217360305,大湖水殖股份有限公司2020年年度报告（更正后）,大湖股份,2023-07-21,https://static.cninfo.com.cn/finalpage/2023-07-22/1217360305.PDF,3462,2026-08-06,已取得法定年度报告链接
600265,2020,云南景谷林业股份有限公司,*ST景谷,行业分类候选,1209857505,2020年年度报告,ST景谷,2021-04-28,https://static.cninfo.com.cn/finalpage/2021-04-29/1209857505.PDF,3064,2026-08-06,已取得法定年度报告链接
600285,2020,河南羚锐制药股份有限公司,羚锐制药,龙头企业身份核实候选,1209841465,羚锐制药2020年年度报告,羚锐制药,2021-04-27,https://static.cninfo.com.cn/finalpage/2021-04-28/1209841465.PDF,5885,2026-08-06,已取得法定年度报告链接
600295,2020,内蒙古鄂尔多斯资源股份有限公司,鄂尔多斯,龙头企业身份核实候选,1209688853,600295_2020年_年度报告,鄂尔多斯,2021-04-14,https://static.cninfo.com.cn/finalpage/2021-04-15/1209688853.PDF,5820,2026-08-06,已取得法定年度报告链接
600300,2020,维维食品饮料股份有限公司,维维股份,龙头企业身份核实候选,1209797577,维维股份2020年年度报告,维维股份,2021-04-23,https://static.cninfo.com.cn/finalpage/2021-04-24/1209797577.PDF,4259,2026-08-06,已取得法定年度报告链接
600305,2020,江苏恒顺醋业股份有限公司,恒顺醋业,龙头企业身份核实候选,1209473089,江苏恒顺醋业股份有限公司2020年年度报告,恒顺醋业,2021-03-29,https://static.cninfo.com.cn/finalpage/2021-03-30/1209473089.PDF,4536,2026-08-06,已取得法定年度报告链接
600313,2020,中农发种业集团股份有限公司,农发种业,行业分类候选,1209681003,农发种业2020年年度报告全文,农发种业,2021-04-13,https://static.cninfo.com.cn/finalpage/2021-04-14/1209681003.PDF,4465,2026-08-06,已取得法定年度报告链接
600351,2020,亚宝药业集团股份有限公司,亚宝药业,龙头企业身份核实候选,1209789526,亚宝药业集团股份有限公司2020年年度报告,亚宝药业,2021-04-23,https://static.cninfo.com.cn/finalpage/2021-04-24/1209789526.PDF,4514,2026-08-06,已取得法定年度报告链接
600354,2020,甘肃省敦煌种业集团股份有限公司,敦煌种业,行业分类候选+龙头企业身份核实候选,1209857637,甘肃省敦煌种业集团股份有限公司2020年年度报告,*ST敦种,2021-04-28,https://static.cninfo.com.cn/finalpage/2021-04-29/1209857637.PDF,3496,2026-08-06,已取得法定年度报告链接
600359,2020,新疆塔里木农业综合开发股份有限公司,新农开发,行业分类候选,1210140909,新疆塔里木农业综合开发股份有限公司2020年度报告全文（修正版）,新农开发,2021-06-01,https://static.cninfo.com.cn/finalpage/2021-06-02/1210140909.PDF,4432,2026-08-06,已取得法定年度报告链接
600371,2020,万向德农股份有限公司,万向德农,行业分类候选,1209809737,万向德农股份有限公司2020年年度报告,万向德农,2021-04-26,https://static.cninfo.com.cn/finalpage/2021-04-27/1209809737.PDF,2828,2026-08-06,已取得法定年度报告链接
600419,2020,新疆天润乳业股份有限公司,天润乳业,龙头企业身份核实候选,1209409609,新疆天润乳业股份有限公司2020年年度报告,天润乳业,2021-03-18,https://static.cninfo.com.cn/finalpage/2021-03-19/1209409609.PDF,3597,2026-08-06,已取得法定年度报告链接
600429,2020,北京三元食品股份有限公司,三元股份,龙头企业身份核实候选,1209791390,三元股份2020年年度报告,三元股份,2021-04-23,https://static.cninfo.com.cn/finalpage/2021-04-24/1209791390.PDF,4295,2026-08-06,已取得法定年度报告链接
600438,2020,通威股份有限公司,通威股份,龙头企业身份核实候选,1209677274,通威股份有限公司2020年年度报告,通威股份,2021-04-12,https://static.cninfo.com.cn/finalpage/2021-04-13/1209677274.PDF,4985,2026-08-06,已取得法定年度报告链接
600467,2020,山东好当家海洋发展股份有限公司,好当家,行业分类候选+龙头企业身份核实候选,1209787362,好当家2020年年度报告,好当家,2021-04-23,https://static.cninfo.com.cn/finalpage/2021-04-24/1209787362.PDF,3713,2026-08-06,已取得法定年度报告链接
600479,2020,株洲千金药业股份有限公司,千金药业,龙头企业身份核实候选,1209688970,千金药业2020年年度报告全文,千金药业,2021-04-14,https://static.cninfo.com.cn/finalpage/2021-04-15/1209688970.PDF,3936,2026-08-06,已取得法定年度报告链接
600506,2020,统一低碳科技(新疆)股份有限公司,统一股份,行业分类候选,1209808182,新疆库尔勒香梨股份有限公司2020年年度报告全文,香梨股份,2021-04-26,https://static.cninfo.com.cn/finalpage/2021-04-27/1209808182.PDF,2276,2026-08-06,已取得法定年度报告链接
600540,2020,新疆赛里木现代农业股份有限公司,新赛股份,行业分类候选,1209428402,新疆赛里木现代农业股份有限公司2020年年度报告,新赛股份,2021-03-22,https://static.cninfo.com.cn/finalpage/2021-03-23/1209428402.PDF,5753,2026-08-06,已取得法定年度报告链接
600543,2020,甘肃莫高实业发展股份有限公司,*ST莫高,龙头企业身份核实候选,1209841830,莫高股份2020年年度报告,莫高股份,2021-04-27,https://static.cninfo.com.cn/finalpage/2021-04-28/1209841830.PDF,3053,2026-08-06,已取得法定年度报告链接
600597,2020,光明乳业股份有限公司,光明乳业,龙头企业身份核实候选,1209473510,光明乳业股份有限公司2020年年度报告,光明乳业,2021-03-29,https://static.cninfo.com.cn/finalpage/2021-03-30/1209473510.PDF,5872,2026-08-06,已取得法定年度报告链接
600598,2020,黑龙江北大荒农业股份有限公司,北大荒,行业分类候选,1209473690,黑龙江北大荒农业股份有限公司2020年年度报告,北大荒,2021-03-29,https://static.cninfo.com.cn/finalpage/2021-03-30/1209473690.PDF,4325,2026-08-06,已取得法定年度报告链接
600873,2020,梅花生物科技集团股份有限公司,梅花生物,龙头企业身份核实候选,1209657469,梅花生物2020年年度报告,梅花生物,2021-04-08,https://static.cninfo.com.cn/finalpage/2021-04-09/1209657469.PDF,5355,2026-08-06,已取得法定年度报告链接
600882,2020,上海妙可蓝多食品科技股份有限公司,妙可蓝多,龙头企业身份核实候选,1209858472,2020年年度报告,妙可蓝多,2021-04-28,https://static.cninfo.com.cn/finalpage/2021-04-29/1209858472.PDF,4886,2026-08-06,已取得法定年度报告链接
600887,2020,内蒙古伊利实业集团股份有限公司,伊利股份,龙头企业身份核实候选,1209848484,内蒙古伊利实业集团股份有限公司2020年年度报告,伊利股份,2021-04-28,https://static.cninfo.com.cn/finalpage/2021-04-29/1209848484.PDF,4428,2026-08-06,已取得法定年度报告链接
600962,2020,国投中鲁果汁股份有限公司,国投中鲁,龙头企业身份核实候选,1209567423,国投中鲁2020年年度报告,国投中鲁,2021-03-31,https://static.cninfo.com.cn/finalpage/2021-04-01/1209567423.PDF,3541,2026-08-06,已取得法定年度报告链接
600965,2020,河北福成五丰食品股份有限公司,*ST福成,龙头企业身份核实候选,1209451994,福成股份：公司2020年年度报告,福成股份,2021-03-25,https://static.cninfo.com.cn/finalpage/2021-03-26/1209451994.PDF,3575,2026-08-06,已取得法定年度报告链接
600975,2020,湖南新五丰股份有限公司,新五丰,行业分类候选+龙头企业身份核实候选,1209385266,湖南新五丰股份有限公司2020年年度报告,新五丰,2021-03-15,https://static.cninfo.com.cn/finalpage/2021-03-16/1209385266.PDF,4377,2026-08-06,已取得法定年度报告链接
601118,2020,海南天然橡胶产业集团股份有限公司,海南橡胶,行业分类候选+龙头企业身份核实候选,1219927649,海南橡胶2020年年度报告（2024年4月修订版）,海南橡胶,2024-04-29,https://static.cninfo.com.cn/finalpage/2024-04-30/1219927649.PDF,6469,2026-08-06,已取得法定年度报告链接
601933,2020,永辉超市股份有限公司,永辉超市,龙头企业身份核实候选,1209875986,永辉超市股份有限公司2020年年度报告,永辉超市,2021-04-29,https://static.cninfo.com.cn/finalpage/2021-04-30/1209875986.PDF,5367,2026-08-06,已取得法定年度报告链接
601996,2020,广西丰林木业集团股份有限公司,丰林集团,龙头企业身份核实候选,1209496091,广西丰林木业集团股份有限公司2020年年度报告全文,丰林集团,2021-03-30,https://static.cninfo.com.cn/finalpage/2021-03-31/1209496091.PDF,3506,2026-08-06,已取得法定年度报告链接
603156,2020,河北养元智汇饮品股份有限公司,养元饮品,龙头企业身份核实候选,1209800248,养元饮品2020年年度报告,养元饮品,2021-04-25,https://static.cninfo.com.cn/finalpage/2021-04-26/1209800248.PDF,3590,2026-08-06,已取得法定年度报告链接
603317,2020,四川天味食品集团股份有限公司,天味食品,龙头企业身份核实候选,1209496234,2020年年度报告,天味食品,2021-03-30,https://static.cninfo.com.cn/finalpage/2021-03-31/1209496234.PDF,4498,2026-08-06,已取得法定年度报告链接
603336,2020,宏辉果蔬股份有限公司,宏辉果蔬,龙头企业身份核实候选,1209463305,2020年年度报告,宏辉果蔬,2021-03-26,https://static.cninfo.com.cn/finalpage/2021-03-27/1209463305.PDF,4953,2026-08-06,已取得法定年度报告链接
603345,2020,安井食品集团股份有限公司,安井食品,龙头企业身份核实候选,1209678508,安井食品2020年年度报告,安井食品,2021-04-12,https://static.cninfo.com.cn/finalpage/2021-04-13/1209678508.PDF,4042,2026-08-06,已取得法定年度报告链接
603477,2020,乐山巨星农牧股份有限公司,巨星农牧,行业分类候选,1209566974,巨星农牧2020年年度报告,巨星农牧,2021-03-31,https://static.cninfo.com.cn/finalpage/2021-04-01/1209566974.PDF,3877,2026-08-06,已取得法定年度报告链接
603517,2020,绝味食品股份有限公司,ST绝味,龙头企业身份核实候选,1209700784,绝味食品2020年度报告全文,绝味食品,2021-04-15,https://static.cninfo.com.cn/finalpage/2021-04-16/1209700784.PDF,4078,2026-08-06,已取得法定年度报告链接
603668,2020,福建天马科技集团股份有限公司,天马科技,龙头企业身份核实候选,1209876787,天马科技2020年年度报告全文,天马科技,2021-04-29,https://static.cninfo.com.cn/finalpage/2021-04-30/1209876787.PDF,5770,2026-08-06,已取得法定年度报告链接
603708,2020,家家悦集团股份有限公司,家家悦,龙头企业身份核实候选,1209879936,家家悦集团股份有限公司2020年年度报告,家家悦,2021-04-29,https://static.cninfo.com.cn/finalpage/2021-04-30/1209879936.PDF,3907,2026-08-06,已取得法定年度报告链接
605179,2020,浙江一鸣食品股份有限公司,一鸣食品,龙头企业身份核实候选,1209701699,2020年年度报告,一鸣食品,2021-04-15,https://static.cninfo.com.cn/finalpage/2021-04-16/1209701699.PDF,3605,2026-08-06,已取得法定年度报告链接
605198,2020,烟台北方安德利果汁股份有限公司,安德利,龙头企业身份核实候选,1209496520,德利股份：2020年年度报告,德利股份,2021-03-30,https://static.cninfo.com.cn/finalpage/2021-03-31/1209496520.PDF,3791,2026-08-06,已取得法定年度报告链接
605338,2020,中饮巴比食品股份有限公司,巴比食品,龙头企业身份核实候选,1209844746,2020年年度报告,巴比食品,2021-04-27,https://static.cninfo.com.cn/finalpage/2021-04-28/1209844746.PDF,4837,2026-08-06,已取得法定年度报告链接
000423,2021,东阿阿胶股份有限公司,东阿阿胶,龙头企业身份核实候选,1212685160,2021年年度报告,东阿阿胶,2022-03-25,https://static.cninfo.com.cn/finalpage/2022-03-26/1212685160.PDF,5377,2026-08-06,已取得法定年度报告链接
000538,2021,云南白药集团股份有限公司,云南白药,龙头企业身份核实候选,1212688576,2021年年度报告,云南白药,2022-03-25,https://static.cninfo.com.cn/finalpage/2022-03-26/1212688576.PDF,5657,2026-08-06,已取得法定年度报告链接
000568,2021,泸州老窖股份有限公司,泸州老窖,龙头企业身份核实候选,1213196184,2021年年度报告,泸州老窖,2022-04-28,https://static.cninfo.com.cn/finalpage/2022-04-29/1213196184.PDF,3336,2026-08-06,已取得法定年度报告链接
000592,2021,中福海峡（平潭）发展股份有限公司,平潭发展,行业分类候选,1213145510,2021年年度报告,平潭发展,2022-04-26,https://static.cninfo.com.cn/finalpage/2022-04-27/1213145510.PDF,5888,2026-08-06,已取得法定年度报告链接
000623,2021,吉林敖东药业集团股份有限公司,吉林敖东,龙头企业身份核实候选,1212942642,2021年年度报告,吉林敖东,2022-04-15,https://static.cninfo.com.cn/finalpage/2022-04-16/1212942642.PDF,5217,2026-08-06,已取得法定年度报告链接
000713,2021,国投丰乐种业股份有限公司,国投丰乐,行业分类候选+龙头企业身份核实候选,1212976110,2021年年度报告,丰乐种业,2022-04-19,https://static.cninfo.com.cn/finalpage/2022-04-20/1212976110.PDF,3732,2026-08-06,已取得法定年度报告链接
000735,2021,罗牛山股份有限公司,罗 牛 山,行业分类候选+龙头企业身份核实候选,1213260459,2021年年度报告,罗 牛 山,2022-04-29,https://static.cninfo.com.cn/finalpage/2022-04-30/1213260459.PDF,4021,2026-08-06,已取得法定年度报告链接
000798,2021,中水集团远洋股份有限公司,中水渔业,行业分类候选,1212333125,2021年年度报告,中水渔业,2022-02-09,https://static.cninfo.com.cn/finalpage/2022-02-10/1212333125.PDF,4244,2026-08-06,已取得法定年度报告链接
000848,2021,承德露露股份公司,承德露露,龙头企业身份核实候选,1212881732,2021年年度报告,承德露露,2022-04-11,https://static.cninfo.com.cn/finalpage/2022-04-12/1212881732.PDF,1027,2026-08-06,已取得法定年度报告链接
000860,2021,北京顺鑫农业股份有限公司,顺鑫农业,龙头企业身份核实候选,1213167737,2021年年度报告,顺鑫农业,2022-04-27,https://static.cninfo.com.cn/finalpage/2022-04-28/1213167737.PDF,1193,2026-08-06,已取得法定年度报告链接
000910,2021,大亚圣象家居股份有限公司,大亚圣象,龙头企业身份核实候选,1212705334,2021年年度报告,大亚圣象,2022-03-28,https://static.cninfo.com.cn/finalpage/2022-03-29/1212705334.PDF,1332,2026-08-06,已取得法定年度报告链接
000998,2021,袁隆平农业高科技股份有限公司,隆平高科,行业分类候选+龙头企业身份核实候选,1213109016,2021年年度报告,隆平高科,2022-04-25,https://static.cninfo.com.cn/finalpage/2022-04-26/1213109016.PDF,4549,2026-08-06,已取得法定年度报告链接
001201,2021,东瑞食品集团股份有限公司,东瑞股份,行业分类候选+龙头企业身份核实候选,1213167484,2021年年度报告,东瑞股份,2022-04-27,https://static.cninfo.com.cn/finalpage/2022-04-28/1213167484.PDF,1266,2026-08-06,已取得法定年度报告链接
002041,2021,山东登海种业股份有限公司,登海种业,行业分类候选+龙头企业身份核实候选,1212966700,2021年年度报告,登海种业,2022-04-18,https://static.cninfo.com.cn/finalpage/2022-04-19/1212966700.PDF,3024,2026-08-06,已取得法定年度报告链接
002069,2021,獐子岛集团股份有限公司,獐子岛,行业分类候选,1213263535,2021年年度报告,獐子岛,2022-04-29,https://static.cninfo.com.cn/finalpage/2022-04-30/1213263535.PDF,5251,2026-08-06,已取得法定年度报告链接
002086,2021,山东东方海洋科技股份有限公司,东方海洋,行业分类候选,1213266521,2021年年度报告,ST东洋,2022-04-29,https://static.cninfo.com.cn/finalpage/2022-04-30/1213266521.PDF,4256,2026-08-06,已取得法定年度报告链接
002100,2021,天康生物股份有限公司,天康生物,龙头企业身份核实候选,1213138243,2021年年度报告,天康生物,2022-04-26,https://static.cninfo.com.cn/finalpage/2022-04-27/1213138243.PDF,4531,2026-08-06,已取得法定年度报告链接
002124,2021,天邦食品股份有限公司,天邦食品,行业分类候选+龙头企业身份核实候选,1213189424,2021年年度报告,天邦股份,2022-04-27,https://static.cninfo.com.cn/finalpage/2022-04-28/1213189424.PDF,1362,2026-08-06,已取得法定年度报告链接
002157,2021,江西正邦科技股份有限公司,正邦科技,行业分类候选,1213251585,2021年年度报告,正邦科技,2022-04-29,https://static.cninfo.com.cn/finalpage/2022-04-30/1213251585.PDF,1884,2026-08-06,已取得法定年度报告链接
002166,2021,桂林莱茵生物科技股份有限公司,莱茵生物,龙头企业身份核实候选,1212924105,2021年年度报告,莱茵生物,2022-04-14,https://static.cninfo.com.cn/finalpage/2022-04-15/1212924105.PDF,2174,2026-08-06,已取得法定年度报告链接
002200,2021,云南交投生态科技股份有限公司,交投生态,行业分类候选,1213551383,2021年年度报告（更正后）,ST云投,2022-05-30,https://static.cninfo.com.cn/finalpage/2022-05-31/1213551383.PDF,3782,2026-08-06,已取得法定年度报告链接
002216,2021,三全食品股份有限公司,三全食品,龙头企业身份核实候选,1212961963,2021年年度报告,三全食品,2022-04-18,https://static.cninfo.com.cn/finalpage/2022-04-19/1212961963.PDF,3501,2026-08-06,已取得法定年度报告链接
002234,2021,山东民和牧业股份有限公司,民和股份,行业分类候选+龙头企业身份核实候选,1212685630,2021年年度报告,民和股份,2022-03-25,https://static.cninfo.com.cn/finalpage/2022-03-26/1212685630.PDF,3923,2026-08-06,已取得法定年度报告链接
002286,2021,保龄宝生物股份有限公司,保龄宝,龙头企业身份核实候选,1213205314,2021年年度报告,保龄宝,2022-04-28,https://static.cninfo.com.cn/finalpage/2022-04-29/1213205314.PDF,4007,2026-08-06,已取得法定年度报告链接
002299,2021,福建圣农发展股份有限公司,圣农发展,行业分类候选,1213004638,2021年年度报告,圣农发展,2022-04-20,https://static.cninfo.com.cn/finalpage/2022-04-21/1213004638.PDF,5240,2026-08-06,已取得法定年度报告链接
002311,2021,广东海大集团股份有限公司,海大集团,龙头企业身份核实候选,1212885355,2021年年度报告,海大集团,2022-04-11,https://static.cninfo.com.cn/finalpage/2022-04-12/1212885355.PDF,4943,2026-08-06,已取得法定年度报告链接
002321,2021,河南华英农业发展股份有限公司,华英农业,行业分类候选+龙头企业身份核实候选,1213266621,2021年年度报告,*ST华英,2022-04-29,https://static.cninfo.com.cn/finalpage/2022-04-30/1213266621.PDF,4376,2026-08-06,已取得法定年度报告链接
002329,2021,皇氏集团股份有限公司,皇氏集团,龙头企业身份核实候选,1213357781,皇氏集团股份有限公司2021年年度报告,皇氏集团,2022-05-13,https://static.cninfo.com.cn/finalpage/2022-05-14/1213357781.PDF,7262,2026-08-06,已取得法定年度报告链接
002385,2021,北京大北农科技集团股份有限公司,大北农,龙头企业身份核实候选,1213062376,2021年年度报告,大北农,2022-04-22,https://static.cninfo.com.cn/finalpage/2022-04-23/1213062376.PDF,4961,2026-08-06,已取得法定年度报告链接
002390,2021,贵州信邦制药股份有限公司,信邦制药,龙头企业身份核实候选,1212922614,2021年年度报告,信邦制药,2022-04-14,https://static.cninfo.com.cn/finalpage/2022-04-15/1212922614.PDF,4900,2026-08-06,已取得法定年度报告链接
002424,2021,贵州百灵企业集团制药股份有限公司,ST百灵,龙头企业身份核实候选,1213056098,2021年年度报告,贵州百灵,2022-04-22,https://static.cninfo.com.cn/finalpage/2022-04-23/1213056098.PDF,3623,2026-08-06,已取得法定年度报告链接
002431,2021,棕榈生态城镇发展股份有限公司,ST棕榈,龙头企业身份核实候选,1213149094,2021年年度报告,棕榈股份,2022-04-26,https://static.cninfo.com.cn/finalpage/2022-04-27/1213149094.PDF,4913,2026-08-06,已取得法定年度报告链接
002458,2021,山东益生种畜禽股份有限公司,益生股份,行业分类候选+龙头企业身份核实候选,1212457495,2021年年度报告,益生股份,2022-02-25,https://static.cninfo.com.cn/finalpage/2022-02-26/1212457495.PDF,3370,2026-08-06,已取得法定年度报告链接
002507,2021,重庆市涪陵榨菜集团股份有限公司,涪陵榨菜,龙头企业身份核实候选,1212606350,2021年年度报告,涪陵榨菜,2022-03-17,https://static.cninfo.com.cn/finalpage/2022-03-18/1212606350.PDF,2901,2026-08-06,已取得法定年度报告链接
002548,2021,深圳市金新农科技股份有限公司,金新农,龙头企业身份核实候选,1213109835,2021年年度报告,金新农,2022-04-25,https://static.cninfo.com.cn/finalpage/2022-04-26/1213109835.PDF,4356,2026-08-06,已取得法定年度报告链接
002557,2021,洽洽食品股份有限公司,洽洽食品,龙头企业身份核实候选,1212887693,2021年年度报告,洽洽食品,2022-04-11,https://static.cninfo.com.cn/finalpage/2022-04-12/1212887693.PDF,3795,2026-08-06,已取得法定年度报告链接
002566,2021,吉林省集安益盛药业股份有限公司,益盛药业,龙头企业身份核实候选,1212973798,2021年年度报告,益盛药业,2022-04-19,https://static.cninfo.com.cn/finalpage/2022-04-20/1212973798.PDF,2889,2026-08-06,已取得法定年度报告链接
002567,2021,唐人神集团股份有限公司,唐人神,龙头企业身份核实候选,1213212330,2021年年度报告,唐人神,2022-04-28,https://static.cninfo.com.cn/finalpage/2022-04-29/1213212330.PDF,4863,2026-08-06,已取得法定年度报告链接
002582,2021,好想你健康食品股份有限公司,好想你,龙头企业身份核实候选,1213207137,2021年年度报告,好想你,2022-04-28,https://static.cninfo.com.cn/finalpage/2022-04-29/1213207137.PDF,3869,2026-08-06,已取得法定年度报告链接
002650,2021,加加食品集团股份有限公司,ST加加,龙头企业身份核实候选,1213000148,2021年年度报告,加加食品,2022-04-20,https://static.cninfo.com.cn/finalpage/2022-04-21/1213000148.PDF,4489,2026-08-06,已取得法定年度报告链接
002679,2021,福建金森林业股份有限公司,福建金森,行业分类候选,1213253319,2021年年度报告,福建金森,2022-04-29,https://static.cninfo.com.cn/finalpage/2022-04-30/1213253319.PDF,953,2026-08-06,已取得法定年度报告链接
