stock_code,exchange,current_short_name,org_id,announcement_id,announcement_title,announcement_sec_name,publication_date,pdf_url,report_year_extracted,adjunct_size,retrieved_date
002321,深圳证券交易所,华英农业,9900009334,63812942,2013年年度报告,华英农业,2014-04-09,https://static.cninfo.com.cn/finalpage/2014-04-10/63812942.PDF,2013,2672,2026-08-06
002321,深圳证券交易所,华英农业,9900009334,63817624,2013年年度报告摘要（更新后）,华英农业,2014-04-10,https://static.cninfo.com.cn/finalpage/2014-04-10/63817624.PDF,2013,330,2026-08-06
002321,深圳证券交易所,华英农业,9900009334,1200910791,2014年年度报告摘要（已取消）,华英农业,2015-04-26,https://static.cninfo.com.cn/finalpage/2015-04-27/1200910791.PDF,2014,333,2026-08-06
002321,深圳证券交易所,华英农业,9900009334,1200910798,2014年年度报告（已取消）,华英农业,2015-04-26,https://static.cninfo.com.cn/finalpage/2015-04-27/1200910798.PDF,2014,2858,2026-08-06
002321,深圳证券交易所,华英农业,9900009334,1200922602,2014年年度报告（更新后）,华英农业,2015-04-27,https://static.cninfo.com.cn/finalpage/2015-04-28/1200922602.PDF,2014,2908,2026-08-06
002321,深圳证券交易所,华英农业,9900009334,1200922603,2014年年度报告摘要（更新后）,华英农业,2015-04-27,https://static.cninfo.com.cn/finalpage/2015-04-28/1200922603.PDF,2014,339,2026-08-06
002321,深圳证券交易所,华英农业,9900009334,1202150634,2015年年度报告摘要,华英农业,2016-04-07,https://static.cninfo.com.cn/finalpage/2016-04-08/1202150634.PDF,2015,277,2026-08-06
002321,深圳证券交易所,华英农业,9900009334,1202150635,2015年年度报告,华英农业,2016-04-07,https://static.cninfo.com.cn/finalpage/2016-04-08/1202150635.PDF,2015,2688,2026-08-06
002321,深圳证券交易所,华英农业,9900009334,1203211798,2016年年度报告,华英农业,2017-03-27,https://static.cninfo.com.cn/finalpage/2017-03-28/1203211798.PDF,2016,1114,2026-08-06
002321,深圳证券交易所,华英农业,9900009334,1203211799,2016年年度报告摘要,华英农业,2017-03-27,https://static.cninfo.com.cn/finalpage/2017-03-28/1203211799.PDF,2016,314,2026-08-06
002321,深圳证券交易所,华英农业,9900009334,1204648844,2017年年度报告摘要,华英农业,2018-04-17,https://static.cninfo.com.cn/finalpage/2018-04-18/1204648844.PDF,2017,307,2026-08-06
002321,深圳证券交易所,华英农业,9900009334,1204648845,2017年年度报告（已取消）,华英农业,2018-04-17,https://static.cninfo.com.cn/finalpage/2018-04-18/1204648845.PDF,2017,3056,2026-08-06
002321,深圳证券交易所,华英农业,9900009334,1204910965,2017年年度报告（已取消）,华英农业,2018-05-04,https://static.cninfo.com.cn/finalpage/2018-05-05/1204910965.PDF,2017,3058,2026-08-06
002321,深圳证券交易所,华英农业,9900009334,1205007124,2017年年度报告（更新后）,华英农业,2018-05-25,https://static.cninfo.com.cn/finalpage/2018-05-26/1205007124.PDF,2017,3080,2026-08-06
002321,深圳证券交易所,华英农业,9900009334,1206042120,2018年年度报告摘要,华英农业,2019-04-16,https://static.cninfo.com.cn/finalpage/2019-04-17/1206042120.PDF,2018,201,2026-08-06
002321,深圳证券交易所,华英农业,9900009334,1206042127,2018年年度报告,华英农业,2019-04-16,https://static.cninfo.com.cn/finalpage/2019-04-17/1206042127.PDF,2018,1189,2026-08-06
002321,深圳证券交易所,华英农业,9900009334,1207878535,2019年年度报告摘要,华英农业,2020-05-29,https://static.cninfo.com.cn/finalpage/2020-05-30/1207878535.PDF,2019,207,2026-08-06
002321,深圳证券交易所,华英农业,9900009334,1207878541,2019年年度报告,华英农业,2020-05-29,https://static.cninfo.com.cn/finalpage/2020-05-30/1207878541.PDF,2019,1286,2026-08-06
002321,深圳证券交易所,华英农业,9900009334,1209860384,2020年年度报告摘要（已取消）,华英农业,2021-04-28,https://static.cninfo.com.cn/finalpage/2021-04-29/1209860384.PDF,2020,257,2026-08-06
002321,深圳证券交易所,华英农业,9900009334,1209860390,2020年年度报告（已取消）,华英农业,2021-04-28,https://static.cninfo.com.cn/finalpage/2021-04-29/1209860390.PDF,2020,5722,2026-08-06
002321,深圳证券交易所,华英农业,9900009334,1210688205,2020年年度报告（更新后）,*ST华英,2021-08-06,https://static.cninfo.com.cn/finalpage/2021-08-07/1210688205.PDF,2020,4511,2026-08-06
002321,深圳证券交易所,华英农业,9900009334,1210688206,2020年年度报告摘要（更新后）,*ST华英,2021-08-06,https://static.cninfo.com.cn/finalpage/2021-08-07/1210688206.PDF,2020,256,2026-08-06
002321,深圳证券交易所,华英农业,9900009334,1213266619,2021年年度报告摘要,*ST华英,2022-04-29,https://static.cninfo.com.cn/finalpage/2022-04-30/1213266619.PDF,2021,397,2026-08-06
002321,深圳证券交易所,华英农业,9900009334,1213266621,2021年年度报告,*ST华英,2022-04-29,https://static.cninfo.com.cn/finalpage/2022-04-30/1213266621.PDF,2021,4376,2026-08-06
002321,深圳证券交易所,华英农业,9900009334,1216419837,2022年年度报告,ST华英,2023-04-14,https://static.cninfo.com.cn/finalpage/2023-04-15/1216419837.PDF,2022,6044,2026-08-06
002321,深圳证券交易所,华英农业,9900009334,1216419845,2022年年度报告摘要,ST华英,2023-04-14,https://static.cninfo.com.cn/finalpage/2023-04-15/1216419845.PDF,2022,1156,2026-08-06
002321,深圳证券交易所,华英农业,9900009334,1219690595,2023年年度报告,华英农业,2024-04-19,https://static.cninfo.com.cn/finalpage/2024-04-20/1219690595.PDF,2023,1914,2026-08-06
002321,深圳证券交易所,华英农业,9900009334,1219690609,2023年年度报告摘要,华英农业,2024-04-19,https://static.cninfo.com.cn/finalpage/2024-04-20/1219690609.PDF,2023,736,2026-08-06
002329,深圳证券交易所,皇氏集团,9900009827,63860820,2013年年度报告摘要,皇氏乳业,2014-04-17,https://static.cninfo.com.cn/finalpage/2014-04-18/63860820.PDF,2013,236,2026-08-06
002329,深圳证券交易所,皇氏集团,9900009827,63860849,2013年年度报告,皇氏乳业,2014-04-17,https://static.cninfo.com.cn/finalpage/2014-04-18/63860849.PDF,2013,852,2026-08-06
002329,深圳证券交易所,皇氏集团,9900009827,1200704901,2014年年度报告摘要,皇氏集团,2015-03-16,https://static.cninfo.com.cn/finalpage/2015-03-17/1200704901.PDF,2014,255,2026-08-06
002329,深圳证券交易所,皇氏集团,9900009827,1200704907,2014年年度报告,皇氏集团,2015-03-16,https://static.cninfo.com.cn/finalpage/2015-03-17/1200704907.PDF,2014,833,2026-08-06
002329,深圳证券交易所,皇氏集团,9900009827,1202044173,2015年年度报告,皇氏集团,2016-03-14,https://static.cninfo.com.cn/finalpage/2016-03-15/1202044173.PDF,2015,1130,2026-08-06
002329,深圳证券交易所,皇氏集团,9900009827,1202044176,2015年年度报告摘要,皇氏集团,2016-03-14,https://static.cninfo.com.cn/finalpage/2016-03-15/1202044176.PDF,2015,291,2026-08-06
002329,深圳证券交易所,皇氏集团,9900009827,1203410794,2016年年度报告,皇氏集团,2017-04-27,https://static.cninfo.com.cn/finalpage/2017-04-28/1203410794.PDF,2016,1134,2026-08-06
002329,深圳证券交易所,皇氏集团,9900009827,1203410796,2016年年度报告摘要,皇氏集团,2017-04-27,https://static.cninfo.com.cn/finalpage/2017-04-28/1203410796.PDF,2016,288,2026-08-06
002329,深圳证券交易所,皇氏集团,9900009827,1204792928,2017年年度报告摘要,皇氏集团,2018-04-25,https://static.cninfo.com.cn/finalpage/2018-04-26/1204792928.PDF,2017,251,2026-08-06
002329,深圳证券交易所,皇氏集团,9900009827,1204792931,2017年年度报告,皇氏集团,2018-04-25,https://static.cninfo.com.cn/finalpage/2018-04-26/1204792931.PDF,2017,1971,2026-08-06
002329,深圳证券交易所,皇氏集团,9900009827,1206103024,2018年年度报告摘要,皇氏集团,2019-04-25,https://static.cninfo.com.cn/finalpage/2019-04-26/1206103024.PDF,2018,253,2026-08-06
002329,深圳证券交易所,皇氏集团,9900009827,1206103027,2018年年度报告,皇氏集团,2019-04-25,https://static.cninfo.com.cn/finalpage/2019-04-26/1206103027.PDF,2018,2076,2026-08-06
002329,深圳证券交易所,皇氏集团,9900009827,1207498731,2019年年度报告摘要,皇氏集团,2020-04-14,https://static.cninfo.com.cn/finalpage/2020-04-15/1207498731.PDF,2019,249,2026-08-06
002329,深圳证券交易所,皇氏集团,9900009827,1207498733,2019年年度报告,皇氏集团,2020-04-14,https://static.cninfo.com.cn/finalpage/2020-04-15/1207498733.PDF,2019,2370,2026-08-06
002329,深圳证券交易所,皇氏集团,9900009827,1209870061,2020年年度报告摘要,皇氏集团,2021-04-29,https://static.cninfo.com.cn/finalpage/2021-04-30/1209870061.PDF,2020,243,2026-08-06
002329,深圳证券交易所,皇氏集团,9900009827,1209870076,2020年年度报告,皇氏集团,2021-04-29,https://static.cninfo.com.cn/finalpage/2021-04-30/1209870076.PDF,2020,2316,2026-08-06
002329,深圳证券交易所,皇氏集团,9900009827,1213176681,2021年年度报告摘要,皇氏集团,2022-04-27,https://static.cninfo.com.cn/finalpage/2022-04-28/1213176681.PDF,2021,219,2026-08-06
002329,深圳证券交易所,皇氏集团,9900009827,1213176683,2021年年度报告,皇氏集团,2022-04-27,https://static.cninfo.com.cn/finalpage/2022-04-28/1213176683.PDF,2021,6049,2026-08-06
002329,深圳证券交易所,皇氏集团,9900009827,1213357780,皇氏集团股份有限公司2021年年度报告,皇氏集团,2022-05-13,https://static.cninfo.com.cn/finalpage/2022-05-14/1213357780.PDF,2021,2356,2026-08-06
002329,深圳证券交易所,皇氏集团,9900009827,1213357781,皇氏集团股份有限公司2021年年度报告,皇氏集团,2022-05-13,https://static.cninfo.com.cn/finalpage/2022-05-14/1213357781.PDF,2021,7262,2026-08-06
002329,深圳证券交易所,皇氏集团,9900009827,1216562247,2022年年度报告摘要,皇氏集团,2023-04-24,https://static.cninfo.com.cn/finalpage/2023-04-25/1216562247.PDF,2022,353,2026-08-06
002329,深圳证券交易所,皇氏集团,9900009827,1216562254,2022年年度报告,皇氏集团,2023-04-24,https://static.cninfo.com.cn/finalpage/2023-04-25/1216562254.PDF,2022,5571,2026-08-06
002329,深圳证券交易所,皇氏集团,9900009827,1219842467,2023年年度报告,皇氏集团,2024-04-25,https://static.cninfo.com.cn/finalpage/2024-04-26/1219842467.PDF,2023,6561,2026-08-06
002329,深圳证券交易所,皇氏集团,9900009827,1219842472,2023年年度报告摘要,皇氏集团,2024-04-25,https://static.cninfo.com.cn/finalpage/2024-04-26/1219842472.PDF,2023,375,2026-08-06
002385,深圳证券交易所,大北农,9900011648,63883732,2013年年度报告摘要,大北农,2014-04-21,https://static.cninfo.com.cn/finalpage/2014-04-22/63883732.PDF,2013,407,2026-08-06
002385,深圳证券交易所,大北农,9900011648,63883834,2013年年度报告,大北农,2014-04-21,https://static.cninfo.com.cn/finalpage/2014-04-22/63883834.PDF,2013,9546,2026-08-06
002385,深圳证券交易所,大北农,9900011648,1200804229,2014年年度报告摘要,大北农,2015-04-09,https://static.cninfo.com.cn/finalpage/2015-04-10/1200804229.PDF,2014,419,2026-08-06
002385,深圳证券交易所,大北农,9900011648,1200804230,2014年年度报告,大北农,2015-04-09,https://static.cninfo.com.cn/finalpage/2015-04-10/1200804230.PDF,2014,6745,2026-08-06
002385,深圳证券交易所,大北农,9900011648,1202156231,2015年年度报告,大北农,2016-04-08,https://static.cninfo.com.cn/finalpage/2016-04-09/1202156231.PDF,2015,7283,2026-08-06
002385,深圳证券交易所,大北农,9900011648,1202156236,2015年年度报告摘要,大北农,2016-04-08,https://static.cninfo.com.cn/finalpage/2016-04-09/1202156236.PDF,2015,396,2026-08-06
002385,深圳证券交易所,大北农,9900011648,1203239139,2016年年度报告摘要,大北农,2017-03-30,https://static.cninfo.com.cn/finalpage/2017-03-31/1203239139.PDF,2016,355,2026-08-06
002385,深圳证券交易所,大北农,9900011648,1203239158,2016年年度报告,大北农,2017-03-30,https://static.cninfo.com.cn/finalpage/2017-03-31/1203239158.PDF,2016,7543,2026-08-06
002385,深圳证券交易所,大北农,9900011648,1204555755,2017年年度报告摘要,大北农,2018-03-30,https://static.cninfo.com.cn/finalpage/2018-03-31/1204555755.PDF,2017,352,2026-08-06
002385,深圳证券交易所,大北农,9900011648,1204555776,2017年年度报告（已取消）,大北农,2018-03-30,https://static.cninfo.com.cn/finalpage/2018-03-31/1204555776.PDF,2017,8973,2026-08-06
002385,深圳证券交易所,大北农,9900011648,1206079695,2018年年度报告摘要,大北农,2019-04-23,https://static.cninfo.com.cn/finalpage/2019-04-24/1206079695.PDF,2018,390,2026-08-06
002385,深圳证券交易所,大北农,9900011648,1206079715,2018年年度报告,大北农,2019-04-23,https://static.cninfo.com.cn/finalpage/2019-04-24/1206079715.PDF,2018,8660,2026-08-06
002385,深圳证券交易所,大北农,9900011648,1207606753,2019年年度报告摘要,大北农,2020-04-24,https://static.cninfo.com.cn/finalpage/2020-04-25/1207606753.PDF,2019,389,2026-08-06
002385,深圳证券交易所,大北农,9900011648,1207606775,2019年年度报告,大北农,2020-04-24,https://static.cninfo.com.cn/finalpage/2020-04-25/1207606775.PDF,2019,4459,2026-08-06
002385,深圳证券交易所,大北农,9900011648,1209740305,2020年年度报告,大北农,2021-04-20,https://static.cninfo.com.cn/finalpage/2021-04-21/1209740305.PDF,2020,4980,2026-08-06
002385,深圳证券交易所,大北农,9900011648,1209740306,2020年年度报告摘要,大北农,2021-04-20,https://static.cninfo.com.cn/finalpage/2021-04-21/1209740306.PDF,2020,300,2026-08-06
002385,深圳证券交易所,大北农,9900011648,1213062361,2021年年度报告摘要,大北农,2022-04-22,https://static.cninfo.com.cn/finalpage/2022-04-23/1213062361.PDF,2021,182,2026-08-06
002385,深圳证券交易所,大北农,9900011648,1213062376,2021年年度报告,大北农,2022-04-22,https://static.cninfo.com.cn/finalpage/2022-04-23/1213062376.PDF,2021,4961,2026-08-06
002385,深圳证券交易所,大北农,9900011648,1216590011,2022年年度报告摘要,大北农,2023-04-25,https://static.cninfo.com.cn/finalpage/2023-04-26/1216590011.PDF,2022,287,2026-08-06
002385,深圳证券交易所,大北农,9900011648,1216590026,2022年年度报告,大北农,2023-04-25,https://static.cninfo.com.cn/finalpage/2023-04-26/1216590026.PDF,2022,2309,2026-08-06
002385,深圳证券交易所,大北农,9900011648,1216861423,2022年年度报告摘要（英文版）,大北农,2023-05-19,https://static.cninfo.com.cn/finalpage/2023-05-20/1216861423.PDF,2022,218,2026-08-06
002385,深圳证券交易所,大北农,9900011648,1219831735,2023年年度报告摘要,大北农,2024-04-25,https://static.cninfo.com.cn/finalpage/2024-04-26/1219831735.PDF,2023,739,2026-08-06
002385,深圳证券交易所,大北农,9900011648,1219831744,2023年年度报告,大北农,2024-04-25,https://static.cninfo.com.cn/finalpage/2024-04-26/1219831744.PDF,2023,2674,2026-08-06
002390,深圳证券交易所,信邦制药,9900011847,63926927,2013年年度报告摘要,信邦制药,2014-04-27,https://static.cninfo.com.cn/finalpage/2014-04-28/63926927.PDF,2013,387,2026-08-06
002390,深圳证券交易所,信邦制药,9900011847,63926928,2013年年度报告（已取消）,信邦制药,2014-04-27,https://static.cninfo.com.cn/finalpage/2014-04-28/63926928.PDF,2013,2787,2026-08-06
002390,深圳证券交易所,信邦制药,9900011847,63938768,2013年年度报告（更新后）,信邦制药,2014-04-28,https://static.cninfo.com.cn/finalpage/2014-04-28/63938768.PDF,2013,2787,2026-08-06
002390,深圳证券交易所,信邦制药,9900011847,1200884257,2014年年度报告摘要,信邦制药,2015-04-21,https://static.cninfo.com.cn/finalpage/2015-04-22/1200884257.PDF,2014,323,2026-08-06
002390,深圳证券交易所,信邦制药,9900011847,1200884258,2014年年度报告,信邦制药,2015-04-21,https://static.cninfo.com.cn/finalpage/2015-04-22/1200884258.PDF,2014,3156,2026-08-06
002390,深圳证券交易所,信邦制药,9900011847,1202241858,2015年年度报告摘要,信邦制药,2016-04-25,https://static.cninfo.com.cn/finalpage/2016-04-26/1202241858.PDF,2015,296,2026-08-06
002390,深圳证券交易所,信邦制药,9900011847,1202241859,2015年年度报告,信邦制药,2016-04-25,https://static.cninfo.com.cn/finalpage/2016-04-26/1202241859.PDF,2015,3435,2026-08-06
002390,深圳证券交易所,信邦制药,9900011847,1203254244,2016年年度报告,信邦制药,2017-04-05,https://static.cninfo.com.cn/finalpage/2017-04-06/1203254244.PDF,2016,3660,2026-08-06
002390,深圳证券交易所,信邦制药,9900011847,1203254245,2016年年度报告摘要,信邦制药,2017-04-05,https://static.cninfo.com.cn/finalpage/2017-04-06/1203254245.PDF,2016,237,2026-08-06
002390,深圳证券交易所,信邦制药,9900011847,1204678796,2017年年度报告摘要,信邦制药,2018-04-20,https://static.cninfo.com.cn/finalpage/2018-04-21/1204678796.PDF,2017,262,2026-08-06
002390,深圳证券交易所,信邦制药,9900011847,1204678799,2017年年度报告,信邦制药,2018-04-20,https://static.cninfo.com.cn/finalpage/2018-04-21/1204678799.PDF,2017,3650,2026-08-06
002390,深圳证券交易所,信邦制药,9900011847,1206121745,2018年年度报告摘要,信邦制药,2019-04-28,https://static.cninfo.com.cn/finalpage/2019-04-29/1206121745.PDF,2018,331,2026-08-06
002390,深圳证券交易所,信邦制药,9900011847,1206121746,2018年年度报告,信邦制药,2019-04-28,https://static.cninfo.com.cn/finalpage/2019-04-29/1206121746.PDF,2018,3916,2026-08-06
002390,深圳证券交易所,信邦制药,9900011847,1207682912,2019年年度报告摘要,信邦制药,2020-04-29,https://static.cninfo.com.cn/finalpage/2020-04-30/1207682912.PDF,2019,422,2026-08-06
002390,深圳证券交易所,信邦制药,9900011847,1207682923,2019年年度报告,信邦制药,2020-04-29,https://static.cninfo.com.cn/finalpage/2020-04-30/1207682923.PDF,2019,4517,2026-08-06
002390,深圳证券交易所,信邦制药,9900011847,1209474711,2020年年度报告摘要,信邦制药,2021-03-29,https://static.cninfo.com.cn/finalpage/2021-03-30/1209474711.PDF,2020,243,2026-08-06
002390,深圳证券交易所,信邦制药,9900011847,1209474713,2020年年度报告,信邦制药,2021-03-29,https://static.cninfo.com.cn/finalpage/2021-03-30/1209474713.PDF,2020,4239,2026-08-06
002390,深圳证券交易所,信邦制药,9900011847,1212922592,2021年年度报告摘要,信邦制药,2022-04-14,https://static.cninfo.com.cn/finalpage/2022-04-15/1212922592.PDF,2021,465,2026-08-06
002390,深圳证券交易所,信邦制药,9900011847,1212922614,2021年年度报告,信邦制药,2022-04-14,https://static.cninfo.com.cn/finalpage/2022-04-15/1212922614.PDF,2021,4900,2026-08-06
002390,深圳证券交易所,信邦制药,9900011847,1216436970,2022年年度报告,信邦制药,2023-04-17,https://static.cninfo.com.cn/finalpage/2023-04-18/1216436970.PDF,2022,5515,2026-08-06
002390,深圳证券交易所,信邦制药,9900011847,1216436977,2022年年度报告摘要,信邦制药,2023-04-17,https://static.cninfo.com.cn/finalpage/2023-04-18/1216436977.PDF,2022,603,2026-08-06
002390,深圳证券交易所,信邦制药,9900011847,1219618629,2023年年度报告摘要,信邦制药,2024-04-15,https://static.cninfo.com.cn/finalpage/2024-04-16/1219618629.PDF,2023,578,2026-08-06
002390,深圳证券交易所,信邦制药,9900011847,1219618646,2023年年度报告,信邦制药,2024-04-15,https://static.cninfo.com.cn/finalpage/2024-04-16/1219618646.PDF,2023,6169,2026-08-06
002424,深圳证券交易所,ST百灵,9900012790,63669111,2013年年度报告摘要,贵州百灵,2014-03-12,https://static.cninfo.com.cn/finalpage/2014-03-13/63669111.PDF,2013,296,2026-08-06
002424,深圳证券交易所,ST百灵,9900012790,63669112,2013年年度报告,贵州百灵,2014-03-12,https://static.cninfo.com.cn/finalpage/2014-03-13/63669112.PDF,2013,2484,2026-08-06
002424,深圳证券交易所,ST百灵,9900012790,1200784789,2014年年度报告摘要,贵州百灵,2015-04-02,https://static.cninfo.com.cn/finalpage/2015-04-03/1200784789.PDF,2014,330,2026-08-06
002424,深圳证券交易所,ST百灵,9900012790,1200784790,2014年年度报告（已取消）,贵州百灵,2015-04-02,https://static.cninfo.com.cn/finalpage/2015-04-03/1200784790.PDF,2014,2485,2026-08-06
002424,深圳证券交易所,ST百灵,9900012790,1200920215,2014年年度报告（更新后）,贵州百灵,2015-04-27,https://static.cninfo.com.cn/finalpage/2015-04-28/1200920215.PDF,2014,2492,2026-08-06
002424,深圳证券交易所,ST百灵,9900012790,1202067721,2015年年度报告摘要（已取消）,贵州百灵,2016-03-22,https://static.cninfo.com.cn/finalpage/2016-03-23/1202067721.PDF,2015,310,2026-08-06
002424,深圳证券交易所,ST百灵,9900012790,1202067724,2015年年度报告（已取消）,贵州百灵,2016-03-22,https://static.cninfo.com.cn/finalpage/2016-03-23/1202067724.PDF,2015,2357,2026-08-06
002424,深圳证券交易所,ST百灵,9900012790,1202073224,2015年年度报告（已取消）,贵州百灵,2016-03-24,https://static.cninfo.com.cn/finalpage/2016-03-24/1202073224.PDF,2015,2357,2026-08-06
002424,深圳证券交易所,ST百灵,9900012790,1202075359,2015年年度报告摘要（更新后）,贵州百灵,2016-03-24,https://static.cninfo.com.cn/finalpage/2016-03-25/1202075359.PDF,2015,310,2026-08-06
002424,深圳证券交易所,ST百灵,9900012790,1202370417,2015年年度报告（更新后）,贵州百灵,2016-06-15,https://static.cninfo.com.cn/finalpage/2016-06-16/1202370417.PDF,2015,2352,2026-08-06
002424,深圳证券交易所,ST百灵,9900012790,1203163543,2016年年度报告摘要,贵州百灵,2017-03-15,https://static.cninfo.com.cn/finalpage/2017-03-16/1203163543.PDF,2016,302,2026-08-06
002424,深圳证券交易所,ST百灵,9900012790,1203163546,2016年年度报告,贵州百灵,2017-03-15,https://static.cninfo.com.cn/finalpage/2017-03-16/1203163546.PDF,2016,2565,2026-08-06
002424,深圳证券交易所,ST百灵,9900012790,1204525968,2017年年度报告摘要,贵州百灵,2018-03-27,https://static.cninfo.com.cn/finalpage/2018-03-28/1204525968.PDF,2017,283,2026-08-06
002424,深圳证券交易所,ST百灵,9900012790,1204525970,2017年年度报告,贵州百灵,2018-03-27,https://static.cninfo.com.cn/finalpage/2018-03-28/1204525970.PDF,2017,2627,2026-08-06
002424,深圳证券交易所,ST百灵,9900012790,1206080218,2018年年度报告摘要,贵州百灵,2019-04-23,https://static.cninfo.com.cn/finalpage/2019-04-24/1206080218.PDF,2018,372,2026-08-06
002424,深圳证券交易所,ST百灵,9900012790,1206080221,2018年年度报告,贵州百灵,2019-04-23,https://static.cninfo.com.cn/finalpage/2019-04-24/1206080221.PDF,2018,2761,2026-08-06
002424,深圳证券交易所,ST百灵,9900012790,1207686268,2019年年度报告摘要,贵州百灵,2020-04-29,https://static.cninfo.com.cn/finalpage/2020-04-30/1207686268.PDF,2019,283,2026-08-06
002424,深圳证券交易所,ST百灵,9900012790,1207686269,2019年年度报告,贵州百灵,2020-04-29,https://static.cninfo.com.cn/finalpage/2020-04-30/1207686269.PDF,2019,3377,2026-08-06
002424,深圳证券交易所,ST百灵,9900012790,1209870633,2020年年度报告,贵州百灵,2021-04-29,https://static.cninfo.com.cn/finalpage/2021-04-30/1209870633.PDF,2020,3391,2026-08-06
002424,深圳证券交易所,ST百灵,9900012790,1209870636,2020年年度报告摘要,贵州百灵,2021-04-29,https://static.cninfo.com.cn/finalpage/2021-04-30/1209870636.PDF,2020,322,2026-08-06
002424,深圳证券交易所,ST百灵,9900012790,1213056097,2021年年度报告摘要,贵州百灵,2022-04-22,https://static.cninfo.com.cn/finalpage/2022-04-23/1213056097.PDF,2021,280,2026-08-06
002424,深圳证券交易所,ST百灵,9900012790,1213056098,2021年年度报告,贵州百灵,2022-04-22,https://static.cninfo.com.cn/finalpage/2022-04-23/1213056098.PDF,2021,3623,2026-08-06
002424,深圳证券交易所,ST百灵,9900012790,1216702041,2022年年度报告,贵州百灵,2023-04-28,https://static.cninfo.com.cn/finalpage/2023-04-29/1216702041.PDF,2022,4353,2026-08-06
002424,深圳证券交易所,ST百灵,9900012790,1216702043,2022年年度报告摘要,贵州百灵,2023-04-28,https://static.cninfo.com.cn/finalpage/2023-04-29/1216702043.PDF,2022,336,2026-08-06
002424,深圳证券交易所,ST百灵,9900012790,1219927535,2023年年度报告摘要,贵州百灵,2024-04-29,https://static.cninfo.com.cn/finalpage/2024-04-30/1219927535.PDF,2023,474,2026-08-06
002424,深圳证券交易所,ST百灵,9900012790,1219927538,2023年年度报告,贵州百灵,2024-04-29,https://static.cninfo.com.cn/finalpage/2024-04-30/1219927538.PDF,2023,5492,2026-08-06
002431,深圳证券交易所,ST棕榈,9900012875,63737866,2013年年度报告摘要,棕榈园林,2014-03-27,https://static.cninfo.com.cn/finalpage/2014-03-28/63737866.PDF,2013,197,2026-08-06
002431,深圳证券交易所,ST棕榈,9900012875,63737870,2013年年度报告,棕榈园林,2014-03-27,https://static.cninfo.com.cn/finalpage/2014-03-28/63737870.PDF,2013,3044,2026-08-06
002431,深圳证券交易所,ST棕榈,9900012875,1200831906,2014年年度报告摘要,棕榈园林,2015-04-14,https://static.cninfo.com.cn/finalpage/2015-04-15/1200831906.PDF,2014,181,2026-08-06
002431,深圳证券交易所,ST棕榈,9900012875,1200831907,2014年年度报告,棕榈园林,2015-04-14,https://static.cninfo.com.cn/finalpage/2015-04-15/1200831907.PDF,2014,3023,2026-08-06
002431,深圳证券交易所,ST棕榈,9900012875,1202111614,2015年年度报告,棕榈园林,2016-03-30,https://static.cninfo.com.cn/finalpage/2016-03-31/1202111614.PDF,2015,3383,2026-08-06
002431,深圳证券交易所,ST棕榈,9900012875,1202111627,2015年年度报告摘要,棕榈园林,2016-03-30,https://static.cninfo.com.cn/finalpage/2016-03-31/1202111627.PDF,2015,270,2026-08-06
002431,深圳证券交易所,ST棕榈,9900012875,1203334175,2016年年度报告摘要,棕榈股份,2017-04-19,https://static.cninfo.com.cn/finalpage/2017-04-20/1203334175.PDF,2016,261,2026-08-06
002431,深圳证券交易所,ST棕榈,9900012875,1203334200,2016年年度报告,棕榈股份,2017-04-19,https://static.cninfo.com.cn/finalpage/2017-04-20/1203334200.PDF,2016,3685,2026-08-06
002431,深圳证券交易所,ST棕榈,9900012875,1204664688,2017年年度报告,棕榈股份,2018-04-19,https://static.cninfo.com.cn/finalpage/2018-04-20/1204664688.PDF,2017,4307,2026-08-06
002431,深圳证券交易所,ST棕榈,9900012875,1204664692,2017年年度报告摘要,棕榈股份,2018-04-19,https://static.cninfo.com.cn/finalpage/2018-04-20/1204664692.PDF,2017,320,2026-08-06
002431,深圳证券交易所,ST棕榈,9900012875,1206100803,2018年年度报告摘要,棕榈股份,2019-04-25,https://static.cninfo.com.cn/finalpage/2019-04-26/1206100803.PDF,2018,371,2026-08-06
002431,深圳证券交易所,ST棕榈,9900012875,1206100804,2018年年度报告,棕榈股份,2019-04-25,https://static.cninfo.com.cn/finalpage/2019-04-26/1206100804.PDF,2018,4520,2026-08-06
002431,深圳证券交易所,ST棕榈,9900012875,1207680292,2019年年度报告摘要,棕榈股份,2020-04-29,https://static.cninfo.com.cn/finalpage/2020-04-30/1207680292.PDF,2019,249,2026-08-06
002431,深圳证券交易所,ST棕榈,9900012875,1207680293,2019年年度报告,棕榈股份,2020-04-29,https://static.cninfo.com.cn/finalpage/2020-04-30/1207680293.PDF,2019,4673,2026-08-06
002431,深圳证券交易所,ST棕榈,9900012875,1209791582,2020年年度报告摘要（已取消）,棕榈股份,2021-04-23,https://static.cninfo.com.cn/finalpage/2021-04-24/1209791582.PDF,2020,383,2026-08-06
002431,深圳证券交易所,ST棕榈,9900012875,1209791590,2020年年度报告（已取消）,棕榈股份,2021-04-23,https://static.cninfo.com.cn/finalpage/2021-04-24/1209791590.PDF,2020,5110,2026-08-06
002431,深圳证券交易所,ST棕榈,9900012875,1210551634,2020年年度报告（更新后）,棕榈股份,2021-07-22,https://static.cninfo.com.cn/finalpage/2021-07-23/1210551634.PDF,2020,5173,2026-08-06
