stock_code,announcement_id,exchange,current_short_name,announcement_title,announcement_sec_name,announcement_date,pdf_url,matched_keywords,retrieved_date,review_status
600265,1213590354,上海证券交易所,*ST景谷,关于公司股票可能被终止上市的风险提示公告,*ST景谷,2022-06-01,https://static.cninfo.com.cn/finalpage/2022-06-02/1213590354.PDF,终止上市,2026-08-06,待区分公司自身状态与一般风险披露
600265,1213630262,上海证券交易所,*ST景谷,关于公司股票可能被终止上市的风险提示公告,*ST景谷,2022-06-07,https://static.cninfo.com.cn/finalpage/2022-06-08/1213630262.PDF,终止上市,2026-08-06,待区分公司自身状态与一般风险披露
600265,1213673895,上海证券交易所,*ST景谷,关于公司股票可能被终止上市的风险提示公告,*ST景谷,2022-06-10,https://static.cninfo.com.cn/finalpage/2022-06-11/1213673895.PDF,终止上市,2026-08-06,待区分公司自身状态与一般风险披露
600265,1213719813,上海证券交易所,*ST景谷,关于公司股票可能被终止上市的风险提示公告,*ST景谷,2022-06-15,https://static.cninfo.com.cn/finalpage/2022-06-16/1213719813.PDF,终止上市,2026-08-06,待区分公司自身状态与一般风险披露
600265,1213761095,上海证券交易所,*ST景谷,关于公司股票可能被终止上市的风险提示公告,*ST景谷,2022-06-20,https://static.cninfo.com.cn/finalpage/2022-06-21/1213761095.PDF,终止上市,2026-08-06,待区分公司自身状态与一般风险披露
600265,1213803402,上海证券交易所,*ST景谷,关于公司股票可能被终止上市的风险提示公告,*ST景谷,2022-06-23,https://static.cninfo.com.cn/finalpage/2022-06-24/1213803402.PDF,终止上市,2026-08-06,待区分公司自身状态与一般风险披露
600265,1213850931,上海证券交易所,*ST景谷,关于公司股票可能被终止上市的风险提示公告,*ST景谷,2022-06-28,https://static.cninfo.com.cn/finalpage/2022-06-29/1213850931.PDF,终止上市,2026-08-06,待区分公司自身状态与一般风险披露
600265,1213915831,上海证券交易所,*ST景谷,关于公司股票可能被终止上市的风险提示公告,*ST景谷,2022-07-01,https://static.cninfo.com.cn/finalpage/2022-07-02/1213915831.PDF,终止上市,2026-08-06,待区分公司自身状态与一般风险披露
600265,1213971912,上海证券交易所,*ST景谷,关于公司股票可能被终止上市的风险提示公告,*ST景谷,2022-07-06,https://static.cninfo.com.cn/finalpage/2022-07-07/1213971912.PDF,终止上市,2026-08-06,待区分公司自身状态与一般风险披露
600265,1214005506,上海证券交易所,*ST景谷,关于公司股票可能被终止上市的风险提示公告,*ST景谷,2022-07-11,https://static.cninfo.com.cn/finalpage/2022-07-12/1214005506.PDF,终止上市,2026-08-06,待区分公司自身状态与一般风险披露
600265,1214040898,上海证券交易所,*ST景谷,关于公司股票可能被终止上市的风险提示公告,*ST景谷,2022-07-14,https://static.cninfo.com.cn/finalpage/2022-07-15/1214040898.PDF,终止上市,2026-08-06,待区分公司自身状态与一般风险披露
600265,1214080245,上海证券交易所,*ST景谷,关于公司股票可能被终止上市的风险提示公告,*ST景谷,2022-07-19,https://static.cninfo.com.cn/finalpage/2022-07-20/1214080245.PDF,终止上市,2026-08-06,待区分公司自身状态与一般风险披露
600506,1212307372,上海证券交易所,统一股份,新疆库尔勒香梨股份有限公司关于股票可能被终止上市的风险提示公告,*ST香梨,2022-01-28,https://static.cninfo.com.cn/finalpage/2022-01-29/1212307372.PDF,终止上市,2026-08-06,待区分公司自身状态与一般风险披露
600506,1212528252,上海证券交易所,统一股份,新疆库尔勒香梨股份有限公司关于公司股票可能被终止上市的第二次风险提示公告,*ST香梨,2022-03-08,https://static.cninfo.com.cn/finalpage/2022-03-09/1212528252.PDF,终止上市,2026-08-06,待区分公司自身状态与一般风险披露
600506,1212941918,上海证券交易所,统一股份,新疆库尔勒香梨股份有限公司关于公司股票可能被终止上市的第三次风险提示公告,*ST香梨,2022-04-15,https://static.cninfo.com.cn/finalpage/2022-04-16/1212941918.PDF,终止上市,2026-08-06,待区分公司自身状态与一般风险披露
600540,1204375964,上海证券交易所,新赛股份,关于公司股票可能被暂停上市的风险提示公告,*ST新赛,2018-01-30,https://static.cninfo.com.cn/finalpage/2018-01-31/1204375964.PDF,暂停上市,2026-08-06,待区分公司自身状态与一般风险披露
600540,1204494756,上海证券交易所,新赛股份,关于公司股票可能被暂停上市的第二次风险提示公告,*ST新赛,2018-03-20,https://static.cninfo.com.cn/finalpage/2018-03-21/1204494756.PDF,暂停上市,2026-08-06,待区分公司自身状态与一般风险披露
600598,1200460170,上海证券交易所,北大荒,股票存在被实施退市风险警示及暂停上市风险的提示公告,*ST大荒,2014-12-11,https://static.cninfo.com.cn/finalpage/2014-12-12/1200460170.PDF,暂停上市,2026-08-06,待区分公司自身状态与一般风险披露
600598,1200590901,上海证券交易所,北大荒,股票暂停上市风险提示公告,*ST大荒,2015-01-29,https://static.cninfo.com.cn/finalpage/2015-01-30/1200590901.PDF,暂停上市,2026-08-06,待区分公司自身状态与一般风险披露
600598,1200731250,上海证券交易所,北大荒,股票暂停上市风险提示公告,*ST大荒,2015-03-23,https://static.cninfo.com.cn/finalpage/2015-03-24/1200731250.PDF,暂停上市,2026-08-06,待区分公司自身状态与一般风险披露
600598,1200736655,上海证券交易所,北大荒,股票暂停上市风险提示公告,*ST大荒,2015-03-24,https://static.cninfo.com.cn/finalpage/2015-03-25/1200736655.PDF,暂停上市,2026-08-06,待区分公司自身状态与一般风险披露
600962,1201946446,上海证券交易所,国投中鲁,关于公司股票可能被暂停上市的风险提示公告,*ST中鲁,2016-01-27,https://static.cninfo.com.cn/finalpage/2016-01-28/1201946446.PDF,暂停上市,2026-08-06,待区分公司自身状态与一般风险披露
600962,1201999314,上海证券交易所,国投中鲁,关于公司股票可能被暂停上市的第二次风险提示公告,*ST中鲁,2016-02-25,https://static.cninfo.com.cn/finalpage/2016-02-26/1201999314.PDF,暂停上市,2026-08-06,待区分公司自身状态与一般风险披露
600962,1202046093,上海证券交易所,国投中鲁,关于公司股票可能被暂停上市的第三次风险提示公告,*ST中鲁,2016-03-15,https://static.cninfo.com.cn/finalpage/2016-03-16/1202046093.PDF,暂停上市,2026-08-06,待区分公司自身状态与一般风险披露
